,Wave Number0,Intensity0,Wave Number1,Intensity1,Wave Number2,Intensity2,Wave Number3,Intensity3,Wave Number4,Intensity4,Wave Number5,Intensity5,Wave Number6,Intensity6,Wave Number7,Intensity7,Wave Number8,Intensity8,Wave Number9,Intensity9,Wave Number10,Intensity10,Wave Number11,Intensity11,Wave Number12,Intensity12,Wave Number13,Intensity13,Wave Number14,Intensity14,Wave Number15,Intensity15,Wave Number16,Intensity16,Wave Number17,Intensity17,Wave Number18,Intensity18,Wave Number19,Intensity19,Wave Number20,Intensity20,Wave Number21,Intensity21,Wave Number22,Intensity22,Wave Number23,Intensity23,Wave Number24,Intensity24,Wave Number25,Intensity25,Wave Number26,Intensity26,Wave Number27,Intensity27,Wave Number28,Intensity28,Wave Number29,Intensity29,Wave Number30,Intensity30,Wave Number31,Intensity31,Wave Number32,Intensity32,Wave Number33,Intensity33,Wave Number34,Intensity34,Wave Number35,Intensity35,Wave Number36,Intensity36,Wave Number37,Intensity37,Wave Number38,Intensity38,Wave Number39,Intensity39,Wave Number40,Intensity40,Wave Number41,Intensity41,Wave Number42,Intensity42,Wave Number43,Intensity43,Wave Number44,Intensity44,Wave Number45,Intensity45,Wave Number46,Intensity46,Wave Number47,Intensity47,Wave Number48,Intensity48,Wave Number49,Intensity49,Wave Number50,Intensity50,Wave Number51,Intensity51,Wave Number52,Intensity52,Wave Number53,Intensity53,Wave Number54,Intensity54,Wave Number55,Intensity55,Wave Number56,Intensity56,Wave Number57,Intensity57,Wave Number58,Intensity58,Wave Number59,Intensity59,Wave Number60,Intensity60,Wave Number61,Intensity61,Wave Number62,Intensity62,Wave Number63,Intensity63,Wave Number64,Intensity64,Wave Number65,Intensity65,Wave Number66,Intensity66,Wave Number67,Intensity67,Wave Number68,Intensity68,Wave Number69,Intensity69,Wave Number70,Intensity70,Wave Number71,Intensity71,Wave Number72,Intensity72,Wave Number73,Intensity73,Wave Number74,Intensity74,Wave Number75,Intensity75,Wave Number76,Intensity76,Wave Number77,Intensity77,Wave Number78,Intensity78,Wave Number79,Intensity79,Wave Number80,Intensity80,Wave Number81,Intensity81,Wave Number82,Intensity82,Wave Number83,Intensity83,Wave Number84,Intensity84,Wave Number85,Intensity85,Wave Number86,Intensity86,Wave Number87,Intensity87,Wave Number88,Intensity88,Wave Number89,Intensity89,Wave Number90,Intensity90,Wave Number91,Intensity91,Wave Number92,Intensity92,Wave Number93,Intensity93,Wave Number94,Intensity94,Wave Number95,Intensity95,Wave Number96,Intensity96,Wave Number97,Intensity97,Wave Number98,Intensity98,Wave Number99,Intensity99,Wave Number100,Intensity100,Wave Number101,Intensity101,Wave Number102,Intensity102,Wave Number103,Intensity103,Wave Number104,Intensity104,Wave Number105,Intensity105,Wave Number106,Intensity106,Wave Number107,Intensity107,Wave Number108,Intensity108,Wave Number109,Intensity109,Wave Number110,Intensity110,Wave Number111,Intensity111,Wave Number112,Intensity112,Wave Number113,Intensity113,Wave Number114,Intensity114,Wave Number115,Intensity115,Wave Number116,Intensity116,Wave Number117,Intensity117,Wave Number118,Intensity118,Wave Number119,Intensity119
1023,152.83873,0.73549,152.83873,0.74204,152.83873,0.74982,152.83873,0.74939,152.83873,0.74229,152.83873,0.751,152.83873,0.74401,152.83873,0.74317,152.83873,0.74608,152.83873,0.75834,152.83873,0.74525,152.83873,0.66379,152.83873,0.66999,152.83873,0.67002,152.83873,0.78395,152.83873,0.97108,152.83873,0.83342,152.83873,0.81487,152.83873,0.8011,152.83873,0.81349,152.83873,0.815,152.83873,0.8145,152.83873,0.78316,152.83873,0.82782,152.83873,0.83881,152.83873,0.88426,152.83873,0.83392,152.83873,0.81188,152.83873,0.79651,152.83873,0.84549,152.83873,0.81134,152.83873,0.79091,152.83873,0.80565,152.83873,0.80709,152.83873,0.78941,152.83873,0.82162,152.83873,0.7925,152.83873,0.79367,152.83873,0.8024,152.83873,0.79441,152.83873,0.8026,152.83873,0.80013,152.83873,0.80723,152.83873,0.79605,152.83873,0.78585,152.83873,0.78312,152.83873,0.7862,152.83873,0.77871,152.83873,0.79381,152.83873,0.7894,152.83873,0.78858,152.83873,0.80781,152.83873,0.78026,152.83873,0.78084,152.83873,0.82533,152.83873,0.65664,152.83873,0.65435,152.83873,0.65697,152.83873,0.67059,152.83873,0.65145,152.83873,0.66152,152.83873,0.6648,152.83873,0.65972,152.83873,0.65955,152.83873,0.67016,152.83873,0.66548,152.83873,0.76788,152.83873,0.77232,152.83873,0.76185,152.83873,0.64739,152.83873,0.77335,152.83873,0.76738,152.83873,0.77719,152.83873,0.76246,152.83873,0.76525,152.83873,0.78283,152.83873,0.78186,152.83873,0.74787,152.83873,0.76051,152.83873,0.77493,152.83873,0.76485,152.83873,0.77415,152.83873,0.7647,152.83873,0.77694,152.83873,0.7681,152.83873,0.75425,152.83873,0.75672,152.83873,0.82799,152.83873,0.68615,152.83873,0.67684,152.83873,0.68378,152.83873,0.6877,152.83873,0.68172,152.83873,0.67534,152.83873,0.66936,152.83873,0.68561,152.83873,0.6789,152.83873,0.6922,152.83873,0.67931,152.83873,0.77311,152.83873,0.78032,152.83873,0.77158,152.83873,0.66035,152.83873,0.77791,152.83873,0.7839,152.83873,0.78852,152.83873,0.78985,152.83873,0.79437,152.83873,0.78745,152.83873,0.78209,152.83873,0.76932,152.83873,0.77945,152.83873,0.78076,152.83873,0.77354,152.83873,0.77398,152.83873,0.78713,152.83873,0.77208,152.83873,0.7765,152.83873,0.78588,152.83873,0.77753
1024,152.59766,0.72422,152.59766,0.72976,152.59766,0.73861,152.59766,0.73896,152.59766,0.73245,152.59766,0.74018,152.59766,0.73598,152.59766,0.73416,152.59766,0.73409,152.59766,0.747,152.59766,0.7356,152.59766,0.6497,152.59766,0.65548,152.59766,0.66219,152.59766,0.76934,152.59766,0.95661,152.59766,0.83133,152.59766,0.79254,152.59766,0.79338,152.59766,0.78974,152.59766,0.8206,152.59766,0.80698,152.59766,0.79287,152.59766,0.82944,152.59766,0.82922,152.59766,0.87945,152.59766,0.85273,152.59766,0.80179,152.59766,0.78176,152.59766,0.83142,152.59766,0.79374,152.59766,0.781,152.59766,0.78308,152.59766,0.7905,152.59766,0.78233,152.59766,0.80694,152.59766,0.78185,152.59766,0.77441,152.59766,0.78176,152.59766,0.78035,152.59766,0.79351,152.59766,0.78624,152.59766,0.78574,152.59766,0.78781,152.59766,0.76944,152.59766,0.76409,152.59766,0.77088,152.59766,0.76357,152.59766,0.77798,152.59766,0.77901,152.59766,0.7754,152.59766,0.79296,152.59766,0.76878,152.59766,0.76758,152.59766,0.79549,152.59766,0.64851,152.59766,0.64485,152.59766,0.64528,152.59766,0.65585,152.59766,0.63536,152.59766,0.64714,152.59766,0.65536,152.59766,0.64886,152.59766,0.64119,152.59766,0.65494,152.59766,0.65291,152.59766,0.7552,152.59766,0.76521,152.59766,0.74862,152.59766,0.63622,152.59766,0.7583,152.59766,0.75244,152.59766,0.75787,152.59766,0.7558,152.59766,0.7577,152.59766,0.76085,152.59766,0.76336,152.59766,0.73437,152.59766,0.74999,152.59766,0.75807,152.59766,0.7514,152.59766,0.75838,152.59766,0.75103,152.59766,0.76421,152.59766,0.75299,152.59766,0.74275,152.59766,0.74198,152.59766,0.81616,152.59766,0.67172,152.59766,0.66677,152.59766,0.66867,152.59766,0.67757,152.59766,0.6699,152.59766,0.66412,152.59766,0.6593,152.59766,0.67226,152.59766,0.666,152.59766,0.67777,152.59766,0.66658,152.59766,0.76088,152.59766,0.76825,152.59766,0.7647,152.59766,0.64837,152.59766,0.76455,152.59766,0.76626,152.59766,0.77725,152.59766,0.77419,152.59766,0.77698,152.59766,0.77199,152.59766,0.76587,152.59766,0.75598,152.59766,0.76355,152.59766,0.76524,152.59766,0.75871,152.59766,0.75761,152.59766,0.77285,152.59766,0.75568,152.59766,0.75898,152.59766,0.76933,152.59766,0.7673
1025,152.35659,0.7143,152.35659,0.71648,152.35659,0.72961,152.35659,0.72806,152.35659,0.72096,152.35659,0.72763,152.35659,0.7287,152.35659,0.72381,152.35659,0.72303,152.35659,0.73239,152.35659,0.72513,152.35659,0.63715,152.35659,0.64013,152.35659,0.65296,152.35659,0.75642,152.35659,0.93143,152.35659,0.82301,152.35659,0.76838,152.35659,0.78774,152.35659,0.77602,152.35659,0.82732,152.35659,0.78878,152.35659,0.80259,152.35659,0.82258,152.35659,0.8328,152.35659,0.89172,152.35659,0.84574,152.35659,0.79142,152.35659,0.7692,152.35659,0.79782,152.35659,0.77912,152.35659,0.76934,152.35659,0.7659,152.35659,0.77242,152.35659,0.77548,152.35659,0.78729,152.35659,0.76957,152.35659,0.75742,152.35659,0.76136,152.35659,0.76181,152.35659,0.78021,152.35659,0.77076,152.35659,0.76979,152.35659,0.77943,152.35659,0.75497,152.35659,0.74832,152.35659,0.75655,152.35659,0.74745,152.35659,0.76006,152.35659,0.76456,152.35659,0.75942,152.35659,0.77499,152.35659,0.7578,152.35659,0.75459,152.35659,0.77299,152.35659,0.63612,152.35659,0.63351,152.35659,0.63561,152.35659,0.64103,152.35659,0.62372,152.35659,0.6295,152.35659,0.64441,152.35659,0.63547,152.35659,0.62554,152.35659,0.64035,152.35659,0.63818,152.35659,0.74032,152.35659,0.75645,152.35659,0.73638,152.35659,0.62488,152.35659,0.74277,152.35659,0.73756,152.35659,0.73785,152.35659,0.74912,152.35659,0.74921,152.35659,0.73994,152.35659,0.74782,152.35659,0.71998,152.35659,0.73733,152.35659,0.74231,152.35659,0.73713,152.35659,0.74349,152.35659,0.73728,152.35659,0.74899,152.35659,0.73751,152.35659,0.73057,152.35659,0.72939,152.35659,0.80989,152.35659,0.65799,152.35659,0.65796,152.35659,0.65434,152.35659,0.66554,152.35659,0.66065,152.35659,0.65413,152.35659,0.65047,152.35659,0.65562,152.35659,0.65319,152.35659,0.66393,152.35659,0.65321,152.35659,0.75017,152.35659,0.75193,152.35659,0.75343,152.35659,0.63851,152.35659,0.74926,152.35659,0.74821,152.35659,0.76712,152.35659,0.76337,152.35659,0.76035,152.35659,0.75709,152.35659,0.75235,152.35659,0.7422,152.35659,0.75068,152.35659,0.75287,152.35659,0.74512,152.35659,0.74548,152.35659,0.75702,152.35659,0.74072,152.35659,0.74292,152.35659,0.75224,152.35659,0.75558
1026,152.11552,0.70536,152.11552,0.70524,152.11552,0.72146,152.11552,0.71641,152.11552,0.70907,152.11552,0.7148,152.11552,0.71957,152.11552,0.71274,152.11552,0.71411,152.11552,0.71749,152.11552,0.71513,152.11552,0.62561,152.11552,0.62805,152.11552,0.64085,152.11552,0.74342,152.11552,0.90543,152.11552,0.80769,152.11552,0.75137,152.11552,0.77865,152.11552,0.76932,152.11552,0.82298,152.11552,0.76227,152.11552,0.79456,152.11552,0.80023,152.11552,0.84564,152.11552,0.91074,152.11552,0.81072,152.11552,0.78146,152.11552,0.75906,152.11552,0.7602,152.11552,0.77127,152.11552,0.75437,152.11552,0.75396,152.11552,0.75479,152.11552,0.76392,152.11552,0.76595,152.11552,0.75513,152.11552,0.74395,152.11552,0.74453,152.11552,0.74432,152.11552,0.76421,152.11552,0.75413,152.11552,0.76107,152.11552,0.76457,152.11552,0.74066,152.11552,0.73581,152.11552,0.74263,152.11552,0.73264,152.11552,0.74229,152.11552,0.74479,152.11552,0.74296,152.11552,0.75652,152.11552,0.74522,152.11552,0.74155,152.11552,0.75844,152.11552,0.62255,152.11552,0.6206,152.11552,0.62674,152.11552,0.62705,152.11552,0.61596,152.11552,0.61144,152.11552,0.63028,152.11552,0.62031,152.11552,0.61383,152.11552,0.62577,152.11552,0.62186,152.11552,0.72567,152.11552,0.74113,152.11552,0.72425,152.11552,0.61393,152.11552,0.72737,152.11552,0.72295,152.11552,0.72067,152.11552,0.73782,152.11552,0.73437,152.11552,0.72444,152.11552,0.73591,152.11552,0.70471,152.11552,0.7202,152.11552,0.72745,152.11552,0.72088,152.11552,0.72972,152.11552,0.72366,152.11552,0.73156,152.11552,0.72161,152.11552,0.71494,152.11552,0.71827,152.11552,0.80418,152.11552,0.64626,152.11552,0.64603,152.11552,0.64236,152.11552,0.65454,152.11552,0.64906,152.11552,0.64536,152.11552,0.6402,152.11552,0.63891,152.11552,0.64199,152.11552,0.65206,152.11552,0.64081,152.11552,0.73804,152.11552,0.73572,152.11552,0.73681,152.11552,0.62926,152.11552,0.73308,152.11552,0.73423,152.11552,0.75251,152.11552,0.75321,152.11552,0.74705,152.11552,0.74523,152.11552,0.74022,152.11552,0.72778,152.11552,0.73903,152.11552,0.74409,152.11552,0.73052,152.11552,0.73662,152.11552,0.73893,152.11552,0.72779,152.11552,0.72805,152.11552,0.7344,152.11552,0.74152
1027,151.87445,0.69673,151.87445,0.6973,151.87445,0.71209,151.87445,0.70341,151.87445,0.69855,151.87445,0.70328,151.87445,0.70764,151.87445,0.70128,151.87445,0.70706,151.87445,0.70489,151.87445,0.70597,151.87445,0.61407,151.87445,0.62043,151.87445,0.62706,151.87445,0.73081,151.87445,0.88147,151.87445,0.78793,151.87445,0.7425,151.87445,0.76479,151.87445,0.75974,151.87445,0.79873,151.87445,0.73687,151.87445,0.76786,151.87445,0.76612,151.87445,0.85057,151.87445,0.92368,151.87445,0.77171,151.87445,0.77287,151.87445,0.75068,151.87445,0.73365,151.87445,0.76581,151.87445,0.73754,151.87445,0.74417,151.87445,0.73975,151.87445,0.74641,151.87445,0.74619,151.87445,0.7392,151.87445,0.73411,151.87445,0.73279,151.87445,0.73342,151.87445,0.74809,151.87445,0.73778,151.87445,0.75855,151.87445,0.74426,151.87445,0.72555,151.87445,0.72393,151.87445,0.72963,151.87445,0.71991,151.87445,0.72587,151.87445,0.72323,151.87445,0.72768,151.87445,0.73898,151.87445,0.73002,151.87445,0.7276,151.87445,0.75387,151.87445,0.61111,151.87445,0.60691,151.87445,0.61726,151.87445,0.61562,151.87445,0.60929,151.87445,0.59624,151.87445,0.61419,151.87445,0.60469,151.87445,0.60417,151.87445,0.61272,151.87445,0.60571,151.87445,0.71469,151.87445,0.72019,151.87445,0.71137,151.87445,0.60257,151.87445,0.71369,151.87445,0.70865,151.87445,0.70797,151.87445,0.72216,151.87445,0.71466,151.87445,0.71559,151.87445,0.72481,151.87445,0.69009,151.87445,0.70023,151.87445,0.71255,151.87445,0.70451,151.87445,0.71647,151.87445,0.71037,151.87445,0.71391,151.87445,0.70586,151.87445,0.69776,151.87445,0.70737,151.87445,0.79223,151.87445,0.63566,151.87445,0.63048,151.87445,0.63149,151.87445,0.64489,151.87445,0.63369,151.87445,0.63574,151.87445,0.62864,151.87445,0.62279,151.87445,0.6318,151.87445,0.64145,151.87445,0.62906,151.87445,0.72475,151.87445,0.72385,151.87445,0.7187,151.87445,0.61951,151.87445,0.71839,151.87445,0.7247,151.87445,0.73168,151.87445,0.7401,151.87445,0.7367,151.87445,0.73629,151.87445,0.72757,151.87445,0.71383,151.87445,0.7263,151.87445,0.73506,151.87445,0.71471,151.87445,0.72848,151.87445,0.72026,151.87445,0.71651,151.87445,0.71428,151.87445,0.71712,151.87445,0.72552
1028,151.63338,0.68693,151.63338,0.6899,151.63338,0.70005,151.63338,0.69004,151.63338,0.69025,151.63338,0.69384,151.63338,0.69451,151.63338,0.68925,151.63338,0.69961,151.63338,0.6939,151.63338,0.69637,151.63338,0.60222,151.63338,0.61405,151.63338,0.61306,151.63338,0.71855,151.63338,0.85529,151.63338,0.76815,151.63338,0.73696,151.63338,0.7489,151.63338,0.74268,151.63338,0.76477,151.63338,0.72089,151.63338,0.73853,151.63338,0.7339,151.63338,0.83284,151.63338,0.92632,151.63338,0.75166,151.63338,0.76468,151.63338,0.74014,151.63338,0.72233,151.63338,0.75443,151.63338,0.72102,151.63338,0.73342,151.63338,0.72835,151.63338,0.72636,151.63338,0.7291,151.63338,0.72235,151.63338,0.72525,151.63338,0.72391,151.63338,0.72776,151.63338,0.73263,151.63338,0.7233,151.63338,0.75723,151.63338,0.72383,151.63338,0.71053,151.63338,0.70941,151.63338,0.71793,151.63338,0.70775,151.63338,0.71038,151.63338,0.70451,151.63338,0.71368,151.63338,0.72179,151.63338,0.71323,151.63338,0.71231,151.63338,0.75819,151.63338,0.60131,151.63338,0.59444,151.63338,0.606,151.63338,0.60691,151.63338,0.60103,151.63338,0.58617,151.63338,0.59844,151.63338,0.58974,151.63338,0.59489,151.63338,0.6029,151.63338,0.5914,151.63338,0.70643,151.63338,0.69862,151.63338,0.69712,151.63338,0.5898,151.63338,0.70204,151.63338,0.694,151.63338,0.69809,151.63338,0.70621,151.63338,0.69623,151.63338,0.70939,151.63338,0.71123,151.63338,0.67677,151.63338,0.68129,151.63338,0.697,151.63338,0.69009,151.63338,0.70353,151.63338,0.69685,151.63338,0.69825,151.63338,0.69123,151.63338,0.68248,151.63338,0.69522,151.63338,0.77281,151.63338,0.62499,151.63338,0.61466,151.63338,0.61957,151.63338,0.63311,151.63338,0.61725,151.63338,0.62232,151.63338,0.61687,151.63338,0.60762,151.63338,0.62073,151.63338,0.63069,151.63338,0.61734,151.63338,0.71193,151.63338,0.71564,151.63338,0.70235,151.63338,0.60874,151.63338,0.70628,151.63338,0.71612,151.63338,0.70865,151.63338,0.72413,151.63338,0.72668,151.63338,0.72724,151.63338,0.71264,151.63338,0.70044,151.63338,0.71203,151.63338,0.72132,151.63338,0.69938,151.63338,0.71773,151.63338,0.70378,151.63338,0.70528,151.63338,0.70131,151.63338,0.70263,151.63338,0.70843
1029,151.39231,0.67519,151.39231,0.6795,151.39231,0.68678,151.39231,0.67921,151.39231,0.68383,151.39231,0.68576,151.39231,0.68266,151.39231,0.67726,151.39231,0.68968,151.39231,0.68284,151.39231,0.68486,151.39231,0.59088,151.39231,0.60553,151.39231,0.599,151.39231,0.70433,151.39231,0.8257,151.39231,0.7513,151.39231,0.72726,151.39231,0.73419,151.39231,0.72448,151.39231,0.73897,151.39231,0.71608,151.39231,0.71925,151.39231,0.71447,151.39231,0.79812,151.39231,0.92305,151.39231,0.75411,151.39231,0.75481,151.39231,0.72481,151.39231,0.72315,151.39231,0.73433,151.39231,0.70524,151.39231,0.72027,151.39231,0.72007,151.39231,0.70919,151.39231,0.71411,151.39231,0.70573,151.39231,0.7132,151.39231,0.71421,151.39231,0.72038,151.39231,0.7173,151.39231,0.71073,151.39231,0.75082,151.39231,0.70773,151.39231,0.69664,151.39231,0.69184,151.39231,0.70632,151.39231,0.69413,151.39231,0.69582,151.39231,0.69059,151.39231,0.70001,151.39231,0.70416,151.39231,0.69765,151.39231,0.69635,151.39231,0.76418,151.39231,0.5906,151.39231,0.58415,151.39231,0.59337,151.39231,0.59886,151.39231,0.59007,151.39231,0.58052,151.39231,0.58396,151.39231,0.57649,151.39231,0.58564,151.39231,0.5951,151.39231,0.58018,151.39231,0.69662,151.39231,0.6819,151.39231,0.68134,151.39231,0.5767,151.39231,0.69032,151.39231,0.67864,151.39231,0.68733,151.39231,0.6934,151.39231,0.68276,151.39231,0.69964,151.39231,0.69509,151.39231,0.66375,151.39231,0.66628,151.39231,0.68112,151.39231,0.67774,151.39231,0.69119,151.39231,0.68286,151.39231,0.686,151.39231,0.67812,151.39231,0.67018,151.39231,0.68103,151.39231,0.75206,151.39231,0.61419,151.39231,0.60192,151.39231,0.6063,151.39231,0.61714,151.39231,0.60254,151.39231,0.60503,151.39231,0.60463,151.39231,0.59425,151.39231,0.60871,151.39231,0.6192,151.39231,0.60606,151.39231,0.69989,151.39231,0.70655,151.39231,0.68884,151.39231,0.59723,151.39231,0.69616,151.39231,0.70553,151.39231,0.68976,151.39231,0.70816,151.39231,0.71453,151.39231,0.71525,151.39231,0.69592,151.39231,0.68622,151.39231,0.69751,151.39231,0.70313,151.39231,0.68624,151.39231,0.70285,151.39231,0.69088,151.39231,0.69244,151.39231,0.68843,151.39231,0.69093,151.39231,0.69233
1030,151.15124,0.66333,151.15124,0.6665,151.15124,0.67566,151.15124,0.67255,151.15124,0.6776,151.15124,0.67739,151.15124,0.67371,151.15124,0.66706,151.15124,0.67768,151.15124,0.67235,151.15124,0.67232,151.15124,0.58088,151.15124,0.59473,151.15124,0.58494,151.15124,0.68711,151.15124,0.79609,151.15124,0.73754,151.15124,0.71206,151.15124,0.72188,151.15124,0.712,151.15124,0.73051,151.15124,0.71571,151.15124,0.71243,151.15124,0.71106,151.15124,0.76048,151.15124,0.9203,151.15124,0.76647,151.15124,0.74265,151.15124,0.70714,151.15124,0.72855,151.15124,0.71175,151.15124,0.69046,151.15124,0.70572,151.15124,0.71274,151.15124,0.69763,151.15124,0.70107,151.15124,0.6915,151.15124,0.69733,151.15124,0.7024,151.15124,0.70691,151.15124,0.70188,151.15124,0.69918,151.15124,0.7358,151.15124,0.6975,151.15124,0.68385,151.15124,0.67514,151.15124,0.69309,151.15124,0.67924,151.15124,0.68292,151.15124,0.68065,151.15124,0.68635,151.15124,0.6866,151.15124,0.68521,151.15124,0.68137,151.15124,0.76375,151.15124,0.57764,151.15124,0.57416,151.15124,0.58158,151.15124,0.58988,151.15124,0.57724,151.15124,0.57576,151.15124,0.57116,151.15124,0.56565,151.15124,0.57629,151.15124,0.58668,151.15124,0.57247,151.15124,0.68316,151.15124,0.67262,151.15124,0.66538,151.15124,0.56535,151.15124,0.67666,151.15124,0.66431,151.15124,0.67388,151.15124,0.68322,151.15124,0.6735,151.15124,0.68445,151.15124,0.67879,151.15124,0.65048,151.15124,0.6552,151.15124,0.66594,151.15124,0.66663,151.15124,0.67956,151.15124,0.66981,151.15124,0.67714,151.15124,0.6669,151.15124,0.6595,151.15124,0.66566,151.15124,0.73803,151.15124,0.60333,151.15124,0.59333,151.15124,0.59334,151.15124,0.59992,151.15124,0.59055,151.15124,0.58836,151.15124,0.59222,151.15124,0.58337,151.15124,0.59799,151.15124,0.60756,151.15124,0.59547,151.15124,0.68818,151.15124,0.69308,151.15124,0.67858,151.15124,0.58582,151.15124,0.68714,151.15124,0.6931,151.15124,0.67838,151.15124,0.69462,151.15124,0.69999,151.15124,0.70024,151.15124,0.68105,151.15124,0.67111,151.15124,0.68438,151.15124,0.68548,151.15124,0.67573,151.15124,0.68603,151.15124,0.68111,151.15124,0.67795,151.15124,0.6755,151.15124,0.67961,151.15124,0.68002
1031,150.91017,0.65416,150.91017,0.65453,150.91017,0.66778,150.91017,0.66769,150.91017,0.66908,150.91017,0.6674,150.91017,0.66732,150.91017,0.65965,150.91017,0.66608,150.91017,0.66379,150.91017,0.66164,150.91017,0.57148,150.91017,0.58341,150.91017,0.57184,150.91017,0.66987,150.91017,0.76841,150.91017,0.72644,150.91017,0.698,150.91017,0.70952,150.91017,0.70401,150.91017,0.73716,150.91017,0.70826,150.91017,0.71329,150.91017,0.71761,150.91017,0.72805,150.91017,0.92312,150.91017,0.77144,150.91017,0.72858,150.91017,0.69102,150.91017,0.72899,150.91017,0.69425,150.91017,0.67825,150.91017,0.69146,150.91017,0.70275,150.91017,0.689,150.91017,0.69019,150.91017,0.68095,150.91017,0.68145,150.91017,0.68912,150.91017,0.68969,150.91017,0.68685,150.91017,0.68867,150.91017,0.71354,150.91017,0.69073,150.91017,0.67086,150.91017,0.66367,150.91017,0.67814,150.91017,0.66559,150.91017,0.67195,150.91017,0.67252,150.91017,0.67361,150.91017,0.67049,150.91017,0.67513,150.91017,0.66869,150.91017,0.75557,150.91017,0.56363,150.91017,0.5628,150.91017,0.57159,150.91017,0.57989,150.91017,0.56442,150.91017,0.56867,150.91017,0.56079,150.91017,0.55694,150.91017,0.56657,150.91017,0.57679,150.91017,0.56689,150.91017,0.66803,150.91017,0.6678,150.91017,0.65183,150.91017,0.55583,150.91017,0.66135,150.91017,0.65356,150.91017,0.65963,150.91017,0.67202,150.91017,0.66565,150.91017,0.66773,150.91017,0.66428,150.91017,0.63799,150.91017,0.64579,150.91017,0.6524,150.91017,0.65592,150.91017,0.66777,150.91017,0.65911,150.91017,0.66983,150.91017,0.65775,150.91017,0.64865,150.91017,0.6507,150.91017,0.73285,150.91017,0.59185,150.91017,0.58741,150.91017,0.58144,150.91017,0.58577,150.91017,0.58068,150.91017,0.57698,150.91017,0.58131,150.91017,0.57548,150.91017,0.58954,150.91017,0.59647,150.91017,0.58514,150.91017,0.67689,150.91017,0.67653,150.91017,0.67032,150.91017,0.57505,150.91017,0.6779,150.91017,0.68041,150.91017,0.67242,150.91017,0.68357,150.91017,0.68476,150.91017,0.68379,150.91017,0.67052,150.91017,0.65658,150.91017,0.6731,150.91017,0.67279,150.91017,0.66658,150.91017,0.67107,150.91017,0.67272,150.91017,0.6636,150.91017,0.66297,150.91017,0.66701,150.91017,0.67189
1032,150.6691,0.64755,150.6691,0.64539,150.6691,0.66044,150.6691,0.66047,150.6691,0.65717,150.6691,0.65591,150.6691,0.66063,150.6691,0.65322,150.6691,0.65706,150.6691,0.65597,150.6691,0.65393,150.6691,0.56123,150.6691,0.5717,150.6691,0.55959,150.6691,0.65625,150.6691,0.74298,150.6691,0.71692,150.6691,0.68925,150.6691,0.69254,150.6691,0.69336,150.6691,0.74547,150.6691,0.68875,150.6691,0.71053,150.6691,0.71868,150.6691,0.70443,150.6691,0.93163,150.6691,0.75706,150.6691,0.71226,150.6691,0.67779,150.6691,0.71823,150.6691,0.68177,150.6691,0.669,150.6691,0.67743,150.6691,0.68722,150.6691,0.67795,150.6691,0.67998,150.6691,0.67233,150.6691,0.66865,150.6691,0.67411,150.6691,0.67319,150.6691,0.6731,150.6691,0.67955,150.6691,0.69006,150.6691,0.68254,150.6691,0.65607,150.6691,0.65715,150.6691,0.66277,150.6691,0.65487,150.6691,0.6621,150.6691,0.66354,150.6691,0.66241,150.6691,0.65663,150.6691,0.66532,150.6691,0.65764,150.6691,0.74364,150.6691,0.55117,150.6691,0.55133,150.6691,0.56117,150.6691,0.56843,150.6691,0.55309,150.6691,0.55872,150.6691,0.55268,150.6691,0.54829,150.6691,0.55639,150.6691,0.56613,150.6691,0.56069,150.6691,0.6538,150.6691,0.6604,150.6691,0.6421,150.6691,0.54628,150.6691,0.64553,150.6691,0.64579,150.6691,0.6471,150.6691,0.65775,150.6691,0.65579,150.6691,0.65385,150.6691,0.65217,150.6691,0.6268,150.6691,0.6356,150.6691,0.64057,150.6691,0.64437,150.6691,0.6542,150.6691,0.64963,150.6691,0.66083,150.6691,0.64938,150.6691,0.63629,150.6691,0.63666,150.6691,0.72927,150.6691,0.57925,150.6691,0.58102,150.6691,0.56927,150.6691,0.57575,150.6691,0.57104,150.6691,0.57064,150.6691,0.57216,150.6691,0.56983,150.6691,0.58145,150.6691,0.58526,150.6691,0.57524,150.6691,0.66627,150.6691,0.66138,150.6691,0.66036,150.6691,0.56475,150.6691,0.66635,150.6691,0.66745,150.6691,0.66641,150.6691,0.67274,150.6691,0.67036,150.6691,0.66736,150.6691,0.66186,150.6691,0.64288,150.6691,0.66218,150.6691,0.66432,150.6691,0.65652,150.6691,0.65939,150.6691,0.66308,150.6691,0.65106,150.6691,0.65063,150.6691,0.65406,150.6691,0.66444
