,Frequency,Intensity0,Intensity1,Intensity2,Intensity3,Intensity4,Intensity5,Intensity6,Intensity7,Intensity8,Intensity9,Intensity10,Intensity11,Intensity12,Intensity13,Intensity14,Intensity15,Intensity16,Intensity17,Intensity18,Intensity19,Intensity20,Intensity21,Intensity22,Intensity23,Intensity24,Intensity25,Intensity26,Intensity27,Intensity28,Intensity29,Intensity30,Intensity31,Intensity32,Intensity33,Intensity34,Intensity35,Intensity36,Intensity37,Intensity38,Intensity39,Intensity40,Intensity41,Intensity42,Intensity43,Intensity44,Intensity45,Intensity46,Intensity47,Intensity48,Intensity49,Intensity50,Intensity51,Intensity52,Intensity53,Intensity54,Intensity55,Intensity56,Intensity57,Intensity58,Intensity59,Intensity60,Intensity61,Intensity62,Intensity63,Intensity64,Intensity65,Intensity66,Intensity67,Intensity68,Intensity69,Intensity70,Intensity71,Intensity72,Intensity73,Intensity74,Intensity75,Intensity76,Intensity77,Intensity78,Intensity79,Intensity80,Intensity81,Intensity82,Intensity83,Intensity84,Intensity85,Intensity86,Intensity87,Intensity88,Intensity89,Intensity90,Intensity91,Intensity92,Intensity93,Intensity94,Intensity95,Intensity96,Intensity97,Intensity98,Intensity99,Intensity100,Intensity101,Intensity102,Intensity103,Intensity104,Intensity105,Intensity106,Intensity107,Intensity108,Intensity109,Intensity110,Intensity111,Intensity112,Intensity113,Intensity114,Intensity115,Intensity116,Intensity117,Intensity118,Intensity119
1487,0.536821174374402,0.15631,0.22433,0.19157,0.18561,0.1758,0.19228,0.18783,0.141,0.19569,0.15277,0.14242,-0.00316,0.02281,0.02371,0.09085,0.10891,0.10417,0.02737,0.03971,0.11929,0.13308,0.11585,0.13646,0.11402,0.12522,0.32777,0.14978,0.15322,0.09058,0.05911,0.04751,0.12448,0.18628,0.11334,0.12657,0.16413,0.08649,0.12533,0.10086,0.10781,0.10385,0.09747,0.12857,0.13166,0.1482,0.13087,0.12714,0.11467,0.15257,0.16603,0.10939,0.12421,0.13239,0.112,0.13448,0.00661,-0.05811,-0.05257,0.03906,0.05943,0.01269,0.03875,-0.01891,0.00736,0.04539,-0.03008,0.12308,0.13908,0.1767,0.02369,0.16287,0.1443,0.12078,0.13157,0.11249,0.13856,0.14184,0.21558,0.1621,0.18595,0.18492,0.17762,0.14446,0.13842,0.20968,0.15684,0.16203,0.17471,0.00897,-0.04919,-0.04634,0.05414,0.09395,-0.00993,0.07354,0.00551,0.00189,0.05452,-0.01979,0.12793,0.15275,0.15385,0.02641,0.14927,0.15254,0.14073,0.14077,0.16015,0.09095,0.13454,0.20863,0.17841,0.1712,0.13233,0.14966,0.15644,0.15353,0.20677,0.14981,0.1722
1488,0.5399976240104544,0.15985,0.22764,0.19215,0.18941,0.17755,0.19617,0.18876,0.13904,0.19913,0.14764,0.15185,-0.0003,0.02108,0.02448,0.08787,0.15355,0.11288,0.02142,0.03747,0.12608,0.16422,0.09771,0.15186,0.12147,0.13692,0.18688,0.17157,0.16619,0.10312,0.05712,0.06207,0.12862,0.1862,0.1099,0.1367,0.16186,0.09489,0.13115,0.09711,0.11765,0.11556,0.11267,0.14979,0.13139,0.15597,0.14121,0.14032,0.11689,0.15809,0.16865,0.12089,0.12297,0.13431,0.11322,0.13341,0.00354,-0.06913,-0.05071,0.04216,0.06992,0.00823,0.03346,-0.02646,0.01785,0.04568,-0.01769,0.13266,0.13988,0.17906,0.02362,0.16081,0.14489,0.13147,0.12778,0.11256,0.13475,0.14951,0.21339,0.16907,0.19278,0.18803,0.19381,0.14939,0.14068,0.20733,0.15744,0.17088,0.1734,-0.00338,-0.04776,-0.0471,0.05317,0.10855,-0.01204,0.08001,0.00301,0.01221,0.0656,-0.00935,0.1419,0.15261,0.15151,0.03029,0.13901,0.15722,0.14985,0.14563,0.1556,0.08466,0.1447,0.21352,0.18164,0.18011,0.14243,0.15019,0.16398,0.15153,0.20202,0.16431,0.18544
1489,0.543211888439093,0.16625,0.22885,0.195,0.19598,0.17907,0.20885,0.18794,0.1396,0.20559,0.14333,0.16657,0.00412,0.02068,0.03265,0.08915,0.19928,0.1033,0.03585,0.03962,0.14468,0.21739,0.09749,0.15435,0.11199,0.15835,0.16137,0.18917,0.18081,0.10742,0.06738,0.08637,0.13618,0.19698,0.11129,0.14964,0.16233,0.10348,0.13905,0.10051,0.13106,0.1233,0.12817,0.15981,0.1305,0.16504,0.15314,0.1532,0.11709,0.16904,0.16855,0.12992,0.13447,0.13579,0.11814,0.13589,0.00316,-0.07038,-0.04328,0.05208,0.07252,0.00314,0.03559,-0.03103,0.02101,0.0475,-4e-05,0.14575,0.13767,0.18462,0.0263,0.16366,0.14383,0.13973,0.13441,0.11449,0.14236,0.16275,0.20629,0.17641,0.20107,0.1914,0.20586,0.15403,0.14614,0.20829,0.16715,0.17997,0.15504,-0.01584,-0.03793,-0.04,0.058,0.12079,-0.01022,0.08208,0.00245,0.02454,0.07257,0.00384,0.16078,0.15024,0.15407,0.03662,0.13315,0.16825,0.1603,0.14811,0.15808,0.08283,0.15035,0.20152,0.18482,0.18997,0.1588,0.15809,0.17012,0.14891,0.19786,0.17843,0.19028
1490,0.5464646469664505,0.17029,0.22709,0.19859,0.20421,0.18025,0.22674,0.18808,0.14209,0.21295,0.14617,0.17931,0.01003,0.02148,0.04153,0.09313,0.23389,0.0798,0.06387,0.05146,0.16404,0.23701,0.1023,0.13802,0.0945,0.163,0.25442,0.21044,0.18677,0.1004,0.08285,0.09662,0.14748,0.21341,0.11546,0.15413,0.15821,0.10382,0.14407,0.11094,0.13869,0.12287,0.13025,0.1521,0.1333,0.17342,0.16215,0.15926,0.11669,0.18561,0.17292,0.13255,0.15034,0.14103,0.12598,0.16487,-0.0003,-0.05685,-0.02904,0.05975,0.06981,0.00683,0.04033,-0.02923,0.01296,0.04821,0.01379,0.15887,0.13742,0.18672,0.02741,0.17242,0.1448,0.13981,0.14392,0.11951,0.16372,0.17233,0.19961,0.17822,0.20422,0.193,0.20641,0.15806,0.15436,0.21362,0.17913,0.18873,0.13036,-0.02208,-0.01794,-0.02306,0.0655,0.12171,-0.00198,0.07823,0.00442,0.03629,0.06834,0.01553,0.17391,0.14856,0.16215,0.03848,0.13775,0.18476,0.15787,0.15266,0.17107,0.08265,0.1518,0.18462,0.1819,0.20053,0.16923,0.16706,0.17219,0.15092,0.20226,0.19053,0.18966
1491,0.5497565952674454,0.17149,0.22528,0.20336,0.21198,0.18695,0.2404,0.19157,0.14364,0.22046,0.15984,0.18438,0.01633,0.02234,0.04579,0.09609,0.23278,0.05837,0.08475,0.07714,0.17753,0.20357,0.10516,0.12115,0.08399,0.14547,0.43355,0.23797,0.18442,0.09219,0.08795,0.08959,0.15642,0.22257,0.11975,0.1517,0.15439,0.10208,0.14273,0.12447,0.13502,0.11982,0.12239,0.14631,0.13832,0.17818,0.16298,0.16444,0.12317,0.20371,0.18593,0.13347,0.15897,0.15431,0.13652,0.21714,-0.00896,-0.03523,-0.01518,0.05962,0.07098,0.01524,0.03973,-0.02443,0.00117,0.04877,0.01896,0.17057,0.15375,0.18421,0.02766,0.18234,0.14742,0.13396,0.14706,0.12658,0.17956,0.17166,0.19934,0.17508,0.20566,0.19133,0.20321,0.15592,0.16036,0.21583,0.18232,0.19529,0.1195,-0.01945,0.0033,-0.00519,0.06968,0.11277,0.00831,0.0643,0.00629,0.04458,0.05868,0.02046,0.17659,0.1547,0.17321,0.03648,0.14886,0.20119,0.14476,0.16669,0.19092,0.08179,0.15486,0.17952,0.17767,0.21168,0.16866,0.17299,0.17248,0.15965,0.21494,0.19985,0.19185
1492,0.553088445881804,0.17125,0.22464,0.21019,0.2155,0.1997,0.24026,0.19645,0.14091,0.22504,0.17696,0.17844,0.02029,0.02626,0.04689,0.09982,0.20526,0.05208,0.0967,0.10709,0.18814,0.17279,0.11037,0.12284,0.08941,0.12988,0.51414,0.26163,0.18477,0.09349,0.07499,0.09045,0.15595,0.22061,0.12641,0.15509,0.16585,0.11196,0.1401,0.13644,0.1261,0.12464,0.12257,0.14882,0.14926,0.17817,0.16153,0.17611,0.137,0.21064,0.19888,0.13712,0.15947,0.17176,0.14699,0.2549,-0.01601,-0.01748,-0.01041,0.05873,0.08027,0.01709,0.03388,-0.01856,-0.00055,0.05309,0.01693,0.1752,0.18525,0.18404,0.03151,0.1853,0.14989,0.1241,0.14682,0.13382,0.17825,0.17081,0.20386,0.17108,0.20998,0.18849,0.20519,0.14877,0.15943,0.2135,0.17698,0.19642,0.12598,-0.0091,0.01284,0.00173,0.06805,0.10127,0.01581,0.04496,0.00602,0.04553,0.05564,0.01757,0.1727,0.1722,0.18197,0.03846,0.15751,0.21125,0.13884,0.18699,0.20965,0.08036,0.16122,0.18993,0.1783,0.22174,0.16345,0.17762,0.17625,0.17285,0.22821,0.20529,0.19768
1493,0.5564609287282313,0.17012,0.22329,0.21466,0.21496,0.21123,0.22586,0.19901,0.13442,0.22263,0.18794,0.16334,0.02011,0.03813,0.04806,0.10713,0.19419,0.06182,0.11094,0.12195,0.19391,0.16938,0.11289,0.14326,0.11513,0.13618,0.30692,0.27938,0.19029,0.10433,0.05047,0.1081,0.14591,0.21513,0.13751,0.16847,0.19053,0.13677,0.14413,0.14146,0.12402,0.1332,0.14086,0.14827,0.16689,0.17679,0.16673,0.19022,0.14909,0.1992,0.20267,0.14071,0.15858,0.18279,0.15138,0.24331,-0.01387,-0.01084,-0.01641,0.06971,0.09053,0.00711,0.03051,-0.0101,0.01336,0.06181,0.01387,0.16968,0.20885,0.18801,0.03923,0.17588,0.15077,0.10864,0.14986,0.13781,0.16823,0.17993,0.20502,0.16912,0.21402,0.18477,0.20902,0.14799,0.15131,0.21301,0.17329,0.19025,0.14378,0.00564,0.00881,-0.00285,0.06485,0.08887,0.01909,0.03563,0.00469,0.03976,0.06281,0.01294,0.16943,0.1935,0.18742,0.04819,0.1634,0.21714,0.15004,0.20177,0.21863,0.0826,0.16737,0.20688,0.18392,0.22668,0.1607,0.18214,0.18327,0.18878,0.23543,0.2085,0.20159
1494,0.5598747916375065,0.16905,0.22251,0.21095,0.21676,0.2191,0.20995,0.19896,0.12939,0.21361,0.19434,0.15053,0.01574,0.05647,0.04973,0.11769,0.21553,0.08379,0.12773,0.12641,0.19114,0.18974,0.10775,0.16731,0.15638,0.16886,0.12587,0.29849,0.19443,0.11597,0.02794,0.12966,0.13628,0.21214,0.14364,0.18532,0.20246,0.16527,0.15357,0.13957,0.13477,0.1312,0.16852,0.14684,0.18103,0.17964,0.17765,0.20024,0.15318,0.18225,0.20075,0.13984,0.16032,0.18419,0.1501,0.21087,-0.00146,-0.01538,-0.02608,0.0936,0.0924,-0.00977,0.03203,-0.00081,0.03543,0.07153,0.01669,0.16179,0.21019,0.19268,0.04704,0.15996,0.15295,0.09203,0.15403,0.13856,0.16271,0.19448,0.20086,0.17174,0.21489,0.18019,0.21151,0.15859,0.14215,0.21671,0.17714,0.18033,0.17372,0.02066,0.00105,-0.00769,0.06644,0.07551,0.01963,0.04333,0.00469,0.03303,0.07458,0.01345,0.17301,0.20485,0.19735,0.06083,0.17688,0.22518,0.1732,0.20452,0.21669,0.09412,0.17382,0.21982,0.1919,0.22801,0.16336,0.18619,0.18821,0.20628,0.23642,0.21175,0.20088
1495,0.5633308009053238,0.16721,0.22649,0.20249,0.2233,0.22587,0.2058,0.19863,0.12982,0.20459,0.20279,0.15184,0.00827,0.07418,0.05153,0.12975,0.25055,0.11402,0.13124,0.14062,0.1819,0.23307,0.10168,0.18393,0.19426,0.20564,0.05537,0.29615,0.20078,0.1241,0.01442,0.148,0.13835,0.20883,0.13262,0.20164,0.18932,0.18006,0.16029,0.13801,0.1537,0.11624,0.18364,0.15804,0.18382,0.1889,0.18673,0.20669,0.15292,0.17511,0.20227,0.13707,0.16305,0.18321,0.15221,0.18385,0.01626,-0.02759,-0.02948,0.1135,0.08856,-0.0241,0.03455,0.00591,0.053,0.07926,0.02692,0.16235,0.20102,0.19877,0.05282,0.1509,0.16216,0.08282,0.15084,0.1412,0.1671,0.20099,0.20237,0.17688,0.21495,0.1798,0.21799,0.17258,0.14099,0.2226,0.18551,0.17463,0.2111,0.03327,-0.00496,-0.00285,0.07373,0.06989,0.01948,0.05841,0.00911,0.03119,0.08491,0.02002,0.18575,0.20264,0.21615,0.07034,0.19881,0.23436,0.19752,0.19727,0.2112,0.1124,0.18675,0.224,0.19991,0.23277,0.17149,0.19165,0.19145,0.21972,0.23602,0.21142,0.19897
1496,0.5668297418657355,0.16309,0.2373,0.20079,0.22844,0.22919,0.21488,0.19975,0.13519,0.20437,0.21435,0.16699,0.00174,0.08509,0.05519,0.14219,0.27368,0.14101,0.11325,0.16105,0.16734,0.28193,0.10055,0.19342,0.20957,0.21145,0.07572,0.26391,0.21944,0.13444,0.01554,0.1663,0.15164,0.20196,0.11723,0.21544,0.16896,0.17221,0.16168,0.14178,0.17195,0.10308,0.17664,0.18141,0.17996,0.20156,0.19036,0.2114,0.15619,0.17874,0.21223,0.14014,0.16337,0.18612,0.16346,0.15621,0.0304,-0.04287,-0.02461,0.11452,0.09016,-0.03052,0.03942,0.01172,0.05826,0.08314,0.03789,0.17505,0.19583,0.20686,0.05604,0.15777,0.17887,0.08404,0.13803,0.14907,0.17963,0.19477,0.22142,0.17767,0.21659,0.189,0.23127,0.18262,0.15263,0.23205,0.19366,0.17938,0.23098,0.04224,-0.0139,0.00726,0.08306,0.08239,0.01923,0.06911,0.02048,0.03836,0.09137,0.02867,0.20606,0.19902,0.23709,0.07496,0.21379,0.24082,0.21575,0.18724,0.20965,0.12524,0.20822,0.22156,0.2074,0.24285,0.1832,0.20047,0.19944,0.22334,0.23979,0.20515,0.20227
1497,0.5703724194860996,0.16009,0.25427,0.2127,0.22976,0.2254,0.2281,0.20299,0.14422,0.21657,0.22711,0.18572,0.00253,0.08395,0.06246,0.1546,0.28049,0.15549,0.09234,0.17169,0.15881,0.30251,0.10647,0.20194,0.20987,0.20823,0.14803,0.24765,0.24926,0.15361,0.04149,0.18227,0.16518,0.19841,0.12267,0.22251,0.15855,0.15342,0.16372,0.14828,0.18481,0.10524,0.16268,0.20763,0.1777,0.21366,0.19275,0.21657,0.16674,0.18623,0.23171,0.15229,0.16166,0.19353,0.17841,0.12712,0.03276,-0.05499,-0.01889,0.10492,0.09948,-0.02962,0.05032,0.01915,0.05525,0.08103,0.04219,0.19667,0.19811,0.21361,0.05605,0.18028,0.19842,0.093,0.12782,0.1624,0.19632,0.18767,0.25076,0.17336,0.2223,0.20597,0.24738,0.19191,0.1749,0.24784,0.202,0.1944,0.23004,0.04621,-0.02831,0.00852,0.09385,0.10873,0.01887,0.0747,0.03523,0.05493,0.09347,0.0368,0.22812,0.20794,0.25297,0.07664,0.21464,0.24838,0.22647,0.18562,0.21473,0.12513,0.23074,0.2184,0.21664,0.25537,0.19551,0.21052,0.21319,0.22005,0.24937,0.20343,0.21484
1498,0.5739596589844775,0.16342,0.27233,0.23196,0.23374,0.21717,0.23439,0.20702,0.15692,0.23529,0.24109,0.19949,0.01268,0.06912,0.07127,0.16483,0.28802,0.16124,0.08366,0.16891,0.17818,0.29771,0.1208,0.21259,0.20811,0.22727,0.16949,0.27741,0.27529,0.18172,0.09124,0.19014,0.17117,0.20837,0.15026,0.22263,0.15831,0.14448,0.16971,0.1555,0.19192,0.11808,0.15774,0.23256,0.17963,0.22376,0.19934,0.22631,0.18029,0.19215,0.25697,0.16695,0.16297,0.20475,0.18649,0.1074,0.02282,-0.05836,-0.01957,0.10242,0.10729,-0.02305,0.06085,0.02557,0.0552,0.07523,0.04132,0.22015,0.20353,0.21894,0.05415,0.21082,0.21935,0.1037,0.13579,0.17814,0.21245,0.19038,0.26833,0.16862,0.23497,0.2225,0.26143,0.20517,0.19892,0.26488,0.21218,0.21286,0.23758,0.04498,-0.04131,-0.00436,0.10742,0.13117,0.01949,0.08009,0.04466,0.07282,0.09329,0.04597,0.2441,0.22984,0.26585,0.07885,0.2135,0.26255,0.23063,0.19515,0.22449,0.11851,0.24131,0.22007,0.22979,0.26908,0.20529,0.21776,0.22674,0.21859,0.25973,0.21528,0.23325
1499,0.5775923064704779,0.17326,0.28199,0.24633,0.24325,0.21057,0.23196,0.21011,0.17073,0.25132,0.25512,0.20821,0.02638,0.05155,0.07697,0.16821,0.30499,0.16671,0.0799,0.15563,0.23071,0.28836,0.13724,0.22305,0.20124,0.26187,0.11552,0.33109,0.28724,0.20784,0.13158,0.18432,0.17272,0.23446,0.17343,0.22297,0.15334,0.15365,0.17282,0.16957,0.19553,0.12624,0.16288,0.25632,0.18114,0.22957,0.20978,0.23941,0.18846,0.19578,0.2776,0.17534,0.17237,0.21903,0.18676,0.09625,0.01111,-0.05551,-0.02477,0.10842,0.10635,-0.01274,0.05961,0.02699,0.06322,0.07645,0.03911,0.2382,0.20575,0.22728,0.05306,0.24009,0.24204,0.10936,0.16267,0.18806,0.22499,0.19862,0.26302,0.16347,0.25238,0.2319,0.27055,0.22066,0.21321,0.27343,0.22194,0.22667,0.26038,0.04217,-0.04864,-0.01717,0.12029,0.13617,0.0209,0.08356,0.04259,0.08123,0.09641,0.05467,0.25551,0.25055,0.27892,0.08223,0.22152,0.27898,0.22945,0.20261,0.23313,0.11609,0.23438,0.22718,0.24678,0.2818,0.21052,0.22267,0.23699,0.22603,0.26361,0.23212,0.25006
1500,0.5812712296105905,0.18601,0.28188,0.25326,0.25133,0.21014,0.23061,0.2151,0.17967,0.26119,0.26641,0.21738,0.03785,0.04764,0.07784,0.16187,0.32696,0.17994,0.07382,0.13792,0.28991,0.28423,0.14311,0.23164,0.1836,0.27541,0.07342,0.36752,0.29083,0.21819,0.12755,0.16605,0.17648,0.26906,0.1757,0.22976,0.13846,0.17509,0.16789,0.19346,0.2016,0.12575,0.17192,0.27909,0.18132,0.22618,0.2202,0.2483,0.18669,0.20123,0.28336,0.17887,0.18666,0.23322,0.19047,0.0837,0.01222,-0.05637,-0.025,0.11,0.09855,-0.00711,0.04868,0.02255,0.07131,0.09243,0.03087,0.24718,0.20197,0.24125,0.05333,0.25909,0.25977,0.11173,0.19055,0.18963,0.23379,0.20704,0.24525,0.15826,0.26524,0.23536,0.27324,0.23304,0.21595,0.27331,0.22722,0.23196,0.27501,0.04313,-0.05539,-0.01086,0.1253,0.12607,0.01565,0.07973,0.02838,0.07867,0.10472,0.05339,0.27212,0.25669,0.28672,0.08374,0.23737,0.28977,0.22689,0.19789,0.23735,0.12171,0.2225,0.23404,0.26349,0.28791,0.2124,0.22964,0.24293,0.2412,0.26033,0.2414,0.26426
1501,0.5849973183191112,0.19854,0.28164,0.25864,0.25152,0.21722,0.23677,0.22359,0.18115,0.26367,0.27387,0.2287,0.04934,0.05886,0.07495,0.14798,0.34463,0.20278,0.07428,0.13253,0.31702,0.28993,0.13063,0.23962,0.16485,0.23977,0.09206,0.36251,0.2865,0.21224,0.09299,0.14525,0.18314,0.2945,0.17112,0.24111,0.12989,0.19657,0.16018,0.21459,0.21346,0.12564,0.17922,0.29575,0.18577,0.21419,0.22698,0.25032,0.17883,0.20789,0.27283,0.1826,0.19382,0.24143,0.20254,0.07743,0.0316,-0.06364,-0.01834,0.10047,0.09045,-0.01708,0.04226,0.01127,0.06703,0.11333,0.0134,0.24632,0.1945,0.25773,0.05432,0.26127,0.26185,0.11992,0.19924,0.19363,0.23736,0.22131,0.23236,0.16042,0.26444,0.23662,0.26835,0.23651,0.21591,0.2709,0.22623,0.22923,0.26424,0.04964,-0.06213,0.00823,0.1183,0.11423,-0.00342,0.07082,0.00631,0.06974,0.11,0.03636,0.2914,0.24988,0.28264,0.0819,0.25153,0.29178,0.22591,0.1884,0.24075,0.12816,0.22237,0.23329,0.2707,0.2845,0.21402,0.23882,0.2401,0.25173,0.25496,0.2452,0.2775
1502,0.5887714854758103,0.20764,0.28459,0.26196,0.24535,0.22864,0.24449,0.22784,0.17988,0.25493,0.27642,0.2367,0.06406,0.07208,0.06782,0.13322,0.34513,0.22456,0.09121,0.14686,0.30074,0.30124,0.10542,0.24735,0.15406,0.18521,0.16904,0.33033,0.26488,0.2007,0.06897,0.12468,0.18922,0.29332,0.17559,0.24998,0.13628,0.20468,0.15551,0.21634,0.22346,0.12898,0.18052,0.29723,0.19208,0.20354,0.2261,0.24922,0.17472,0.20636,0.25489,0.18382,0.18848,0.23968,0.21056,0.09079,0.05761,-0.06583,-0.0143,0.08489,0.0873,-0.03918,0.04657,-0.00848,0.05107,0.12075,-0.00251,0.23839,0.18714,0.269,0.05747,0.25118,0.24501,0.13208,0.1917,0.2051,0.23271,0.24105,0.22926,0.17309,0.25315,0.23255,0.25656,0.23019,0.2158,0.26674,0.22125,0.22275,0.24325,0.05839,-0.0591,0.01355,0.10255,0.11134,-0.02646,0.06515,-0.017,0.05532,0.10357,0.01172,0.29361,0.23921,0.27009,0.07801,0.25289,0.28278,0.22256,0.18391,0.246,0.12491,0.22933,0.22154,0.2632,0.27587,0.21551,0.24274,0.22841,0.24749,0.25017,0.24698,0.28428
1503,0.5925946676715635,0.20889,0.28366,0.25747,0.23736,0.23844,0.24758,0.22312,0.18154,0.2382,0.27766,0.23651,0.07663,0.07976,0.05754,0.12497,0.33024,0.23835,0.12107,0.16472,0.2667,0.30366,0.08795,0.25299,0.13836,0.15057,0.26765,0.3103,0.23171,0.19291,0.08341,0.09678,0.1919,0.27088,0.18755,0.25185,0.14516,0.19681,0.15502,0.20013,0.22167,0.13044,0.17716,0.28436,0.19179,0.20147,0.21742,0.24615,0.179,0.19393,0.24225,0.18075,0.17971,0.23152,0.2039,0.11628,0.06858,-0.05334,-0.0161,0.07234,0.09293,-0.05494,0.05413,-0.0297,0.03768,0.11003,-0.00553,0.23196,0.18221,0.26895,0.06371,0.24124,0.21753,0.13563,0.18892,0.21203,0.22074,0.2537,0.22866,0.18712,0.24092,0.21982,0.24189,0.22147,0.21011,0.26017,0.21736,0.21889,0.23747,0.06282,-0.04181,-0.00168,0.08769,0.11859,-0.03626,0.06717,-0.03447,0.03771,0.08873,-0.00875,0.2738,0.22673,0.25677,0.073,0.24014,0.26477,0.21352,0.18673,0.24973,0.11506,0.2226,0.20315,0.24723,0.26773,0.21398,0.2337,0.21613,0.23411,0.2452,0.24243,0.27857
1504,0.596467825983223,0.20014,0.27438,0.24648,0.22908,0.24043,0.24827,0.21516,0.18442,0.2257,0.28109,0.22945,0.07977,0.08131,0.05167,0.12528,0.31439,0.24772,0.15022,0.16504,0.24673,0.29811,0.09485,0.25668,0.11415,0.1477,0.3345,0.30331,0.20494,0.19026,0.11472,0.05817,0.1891,0.25143,0.1969,0.2466,0.14908,0.18284,0.16035,0.17884,0.20964,0.12659,0.17408,0.27151,0.18655,0.20452,0.20839,0.23814,0.18356,0.17929,0.23999,0.17954,0.17843,0.22369,0.19074,0.1284,0.05157,-0.03434,-0.01401,0.06999,0.10697,-0.05218,0.05828,-0.03875,0.03696,0.09233,-0.00107,0.23288,0.18077,0.25992,0.06899,0.23592,0.19473,0.12773,0.19905,0.20458,0.20503,0.25092,0.22454,0.193,0.23139,0.20493,0.22897,0.21818,0.19962,0.25709,0.21637,0.21804,0.25372,0.05518,-0.01937,-0.01691,0.08105,0.12853,-0.0325,0.07414,-0.03993,0.02621,0.07634,-0.02132,0.25084,0.20944,0.24503,0.06849,0.22364,0.24583,0.20064,0.19661,0.24647,0.11253,0.19861,0.18723,0.23246,0.26078,0.20734,0.21568,0.20907,0.22245,0.24042,0.23334,0.26137
1505,0.600392110629342,0.18539,0.26198,0.2357,0.2198,0.233,0.24903,0.20986,0.18131,0.2249,0.2782,0.22034,0.07546,0.07205,0.05636,0.12998,0.30558,0.24663,0.15674,0.15088,0.24561,0.30043,0.11879,0.26168,0.09941,0.16941,0.32614,0.27068,0.19409,0.19454,0.11587,0.01148,0.18378,0.25343,0.19862,0.23661,0.15694,0.17305,0.17303,0.16075,0.19855,0.11947,0.16902,0.26816,0.18553,0.20627,0.20508,0.22439,0.17945,0.17074,0.24398,0.18644,0.18596,0.21872,0.18035,0.11644,0.01269,-0.023,-0.00124,0.07789,0.12077,-0.03313,0.06274,-0.03244,0.04545,0.07769,0.00038,0.2347,0.18365,0.25118,0.06686,0.23203,0.18769,0.11498,0.21141,0.18691,0.18792,0.23542,0.21919,0.19013,0.22302,0.19582,0.22162,0.21897,0.191,0.26231,0.215,0.21356,0.27638,0.03134,-0.00322,-0.01383,0.08046,0.13127,-0.02593,0.08008,-0.03484,0.02535,0.06966,-0.02465,0.23282,0.19083,0.23575,0.06713,0.21201,0.23371,0.18433,0.20881,0.23539,0.1211,0.17555,0.17798,0.22367,0.25308,0.19606,0.19992,0.20746,0.21532,0.2397,0.22917,0.23952
1506,0.6043682085839516,0.16962,0.25485,0.22996,0.21088,0.22283,0.24817,0.20724,0.17029,0.23238,0.2604,0.212,0.07075,0.05006,0.06706,0.13357,0.30701,0.22317,0.12713,0.14043,0.24011,0.31505,0.13742,0.26987,0.10142,0.20212,0.28966,0.21099,0.19754,0.21057,0.0967,-0.02531,0.18489,0.27672,0.19599,0.22547,0.17319,0.17277,0.18831,0.1527,0.19952,0.11635,0.15636,0.26963,0.18905,0.20504,0.20543,0.20919,0.17029,0.1705,0.24892,0.20225,0.19626,0.21704,0.17105,0.10203,-0.02572,-0.02556,0.01102,0.08704,0.12473,-0.00634,0.07302,-0.02321,0.05215,0.06696,0.00045,0.22806,0.19072,0.25065,0.05657,0.23068,0.19491,0.10338,0.21244,0.16832,0.17537,0.21273,0.21706,0.18351,0.21613,0.19053,0.22226,0.21758,0.18542,0.2701,0.21182,0.20495,0.295,-0.00329,-0.00068,0.00125,0.0797,0.12495,-0.01608,0.08073,-0.02924,0.02666,0.06188,-0.01634,0.21543,0.18106,0.23268,0.06865,0.20455,0.23103,0.16653,0.21403,0.22495,0.13144,0.16564,0.17328,0.22058,0.24578,0.18302,0.19365,0.21004,0.21083,0.2465,0.23083,0.22445
1507,0.6083973210606688,0.15259,0.25639,0.22913,0.20633,0.21838,0.24541,0.2062,0.15795,0.23919,0.2377,0.20452,0.06909,0.02523,0.0755,0.13336,0.31503,0.19149,0.08517,0.13714,0.21889,0.32999,0.13993,0.27714,0.10797,0.2293,0.3087,0.17558,0.20891,0.2309,0.09373,-0.02895,0.19348,0.3046,0.19038,0.2152,0.18881,0.18201,0.19862,0.15853,0.21239,0.12143,0.13968,0.2693,0.18947,0.20129,0.2054,0.1983,0.1634,0.17835,0.25258,0.22136,0.20214,0.22027,0.16129,0.10944,-0.04022,-0.04114,0.0069,0.08712,0.11881,0.01536,0.08722,-0.02018,0.0522,0.05886,0.00441,0.21423,0.19922,0.25768,0.0449,0.23455,0.2057,0.09423,0.19904,0.1578,0.17351,0.18707,0.21671,0.17655,0.21579,0.18254,0.22915,0.21283,0.17862,0.26998,0.21075,0.2005,0.30993,-0.03382,-0.01514,0.00769,0.07636,0.11678,0.00503,0.07673,-0.02907,0.02055,0.04946,-0.00208,0.203,0.18441,0.23668,0.06975,0.19473,0.23271,0.15754,0.21,0.2261,0.13407,0.16572,0.17185,0.22029,0.24255,0.17118,0.19738,0.21204,0.20963,0.25757,0.22881,0.22273
