,Frequency,Intensity0,Intensity1,Intensity2,Intensity3,Intensity4,Intensity5,Intensity6,Intensity7,Intensity8,Intensity9,Intensity10,Intensity11,Intensity12,Intensity13,Intensity14,Intensity15,Intensity16,Intensity17,Intensity18,Intensity19,Intensity20,Intensity21,Intensity22,Intensity23,Intensity24,Intensity25,Intensity26,Intensity27,Intensity28,Intensity29,Intensity30,Intensity31,Intensity32,Intensity33,Intensity34,Intensity35,Intensity36,Intensity37,Intensity38,Intensity39,Intensity40,Intensity41,Intensity42,Intensity43,Intensity44,Intensity45,Intensity46,Intensity47,Intensity48,Intensity49,Intensity50,Intensity51,Intensity52,Intensity53,Intensity54,Intensity55,Intensity56,Intensity57,Intensity58,Intensity59,Intensity60,Intensity61,Intensity62,Intensity63,Intensity64,Intensity65,Intensity66,Intensity67,Intensity68,Intensity69,Intensity70,Intensity71,Intensity72,Intensity73,Intensity74,Intensity75,Intensity76,Intensity77,Intensity78,Intensity79,Intensity80,Intensity81,Intensity82,Intensity83,Intensity84,Intensity85,Intensity86,Intensity87,Intensity88,Intensity89,Intensity90,Intensity91,Intensity92,Intensity93,Intensity94,Intensity95,Intensity96,Intensity97,Intensity98,Intensity99,Intensity100,Intensity101,Intensity102,Intensity103,Intensity104,Intensity105,Intensity106,Intensity107,Intensity108,Intensity109,Intensity110,Intensity111,Intensity112,Intensity113,Intensity114
1427,0.396780809082962,0.14226,0.15283,0.1634,0.14837,0.14263,0.14135,0.14077,0.13757,0.13506,0.16197,0.12406,0.06131,0.27213,0.0658,0.0493,0.05542,0.07675,0.08886,0.06209,0.07743,0.05558,0.07158,0.11015,0.06932,0.05658,0.04745,0.12052,0.18972,0.16628,0.08042,0.1636,0.1551,0.18278,0.11821,0.13405,0.19229,0.12199,0.07057,0.06966,0.13792,0.10774,0.16371,0.11112,0.1604,0.14422,0.12385,0.19298,0.15949,0.16744,-0.00342,0.04733,0.03687,0.03784,0.06549,0.07218,0.0458,0.05746,0.04479,0.05284,0.05656,0.04208,0.17128,0.1767,0.11393,0.07386,0.12742,0.17368,0.13694,0.10574,0.13897,0.11971,0.15218,0.11133,0.1329,0.1685,0.12434,0.12717,0.11693,0.13095,0.10668,0.17109,0.16966,0.09918,0.04558,0.03435,0.03874,0.05458,0.06521,0.04118,0.05843,0.03762,0.05536,0.0544,0.04004,0.18111,0.11946,0.14296,0.06043,0.15536,0.15351,0.13057,0.10358,0.09994,0.13305,0.18893,0.14103,0.1238,0.15188,0.08909,0.10686,0.15237,0.12002,0.10768,0.08913,0.11292
1428,0.39851347229135825,0.13681,0.14537,0.17352,0.13895,0.13623,0.13501,0.15067,0.14903,0.13104,0.15432,0.13525,0.06303,0.39366,0.06364,0.05017,0.05671,0.07638,0.09027,0.06933,0.07585,0.0581,0.07015,0.11156,0.07415,0.05506,0.0522,0.1107,0.15789,0.13712,0.07973,0.14381,0.18937,0.18318,0.11874,0.11784,0.18177,0.14268,0.07505,0.07154,0.14336,0.11263,0.17862,0.12279,0.14661,0.13229,0.13601,0.18915,0.14693,0.15399,0.00474,0.04486,0.04345,0.03839,0.06045,0.07728,0.05263,0.06242,0.04797,0.05316,0.06014,0.04129,0.1923,0.15543,0.12769,0.07558,0.16447,0.17274,0.11731,0.09371,0.16746,0.13787,0.18616,0.11766,0.12209,0.15845,0.14043,0.14884,0.11994,0.14842,0.1158,0.16819,0.16779,0.06661,0.04332,0.03844,0.04057,0.05232,0.06892,0.04568,0.05677,0.04057,0.05364,0.05648,0.04078,0.20165,0.14819,0.17877,0.06124,0.18461,0.17954,0.14,0.10103,0.09356,0.10826,0.18364,0.13904,0.11391,0.14057,0.10154,0.12017,0.16544,0.13494,0.10238,0.08347,0.09879
1429,0.4002613342638803,0.1425,0.13967,0.17392,0.14175,0.13965,0.1382,0.16886,0.16588,0.13633,0.14411,0.15623,0.0634,0.33841,0.06212,0.04882,0.05823,0.07518,0.08941,0.0743,0.07189,0.05793,0.068,0.11174,0.07531,0.0538,0.05432,0.11372,0.1298,0.11427,0.07772,0.12518,0.20746,0.16917,0.12861,0.11115,0.16004,0.165,0.07987,0.07156,0.15293,0.12404,0.19343,0.14147,0.13307,0.12219,0.15277,0.17404,0.1346,0.14037,0.03428,0.04443,0.04642,0.04106,0.05276,0.07908,0.05845,0.06727,0.04643,0.05231,0.06203,0.04348,0.1935,0.12672,0.15057,0.07467,0.20217,0.15861,0.10559,0.10245,0.19543,0.16068,0.21827,0.13249,0.1165,0.14216,0.15994,0.17341,0.12776,0.16549,0.13205,0.15264,0.15507,0.05294,0.04396,0.03824,0.04172,0.05045,0.06987,0.05266,0.05599,0.04028,0.05285,0.05716,0.04116,0.19757,0.15503,0.20906,0.06106,0.20099,0.17947,0.13776,0.10789,0.09775,0.09284,0.15953,0.1276,0.10704,0.13011,0.12014,0.13657,0.1747,0.15233,0.10086,0.08479,0.09229
1430,0.402024595864775,0.15898,0.14206,0.16513,0.15749,0.15364,0.15261,0.18725,0.18204,0.15051,0.13592,0.1774,0.06258,0.21645,0.0636,0.04709,0.06023,0.0758,0.08764,0.07335,0.06721,0.05431,0.0667,0.11149,0.07384,0.05392,0.05358,0.13066,0.11236,0.10499,0.07576,0.11483,0.19484,0.15256,0.14669,0.11512,0.13767,0.18143,0.08151,0.0715,0.1554,0.14141,0.20338,0.16157,0.12245,0.11704,0.17094,0.15184,0.12323,0.13058,0.08745,0.04628,0.04356,0.04435,0.04819,0.07726,0.05974,0.0656,0.04187,0.05312,0.06213,0.04686,0.17317,0.1031,0.17486,0.07221,0.21735,0.13991,0.10504,0.12982,0.20705,0.18934,0.22674,0.14381,0.11693,0.12644,0.1758,0.19401,0.14114,0.17572,0.15481,0.13255,0.13729,0.05957,0.04894,0.03566,0.04154,0.05181,0.06763,0.05714,0.05369,0.03766,0.0545,0.05694,0.04229,0.16909,0.13217,0.21545,0.05995,0.19161,0.15418,0.12537,0.12523,0.11392,0.08858,0.13013,0.11592,0.10296,0.12391,0.14171,0.15264,0.17649,0.16787,0.10244,0.0928,0.09665
1431,0.40380346151340035,0.18125,0.15475,0.15371,0.17664,0.17114,0.17299,0.19538,0.19009,0.17085,0.13177,0.18507,0.06119,0.12823,0.06743,0.0458,0.06106,0.07999,0.08561,0.06706,0.06506,0.04869,0.06788,0.11109,0.0716,0.0558,0.05337,0.1606,0.10762,0.11488,0.07521,0.11447,0.162,0.1411,0.16976,0.13123,0.12353,0.18356,0.07957,0.07278,0.15047,0.16046,0.20412,0.17394,0.11586,0.12,0.18717,0.13001,0.11525,0.12747,0.17448,0.0478,0.03896,0.04543,0.05268,0.07436,0.0563,0.05842,0.03782,0.05756,0.06194,0.0499,0.14263,0.09156,0.1838,0.07053,0.19789,0.12581,0.1175,0.16686,0.1929,0.21925,0.20149,0.14071,0.12385,0.11607,0.17926,0.20344,0.15895,0.17303,0.18087,0.11781,0.1223,0.09461,0.05553,0.03362,0.04002,0.05834,0.06509,0.05604,0.04924,0.03417,0.05712,0.05704,0.04447,0.13125,0.09848,0.19178,0.05836,0.16116,0.12708,0.1114,0.1551,0.14382,0.0966,0.10651,0.1129,0.10171,0.12433,0.15755,0.16295,0.16775,0.17371,0.10743,0.10727,0.11084
1432,0.4055981392632273,0.19856,0.17248,0.14756,0.18301,0.1798,0.18499,0.18838,0.18604,0.19059,0.13256,0.175,0.05981,0.07491,0.0715,0.04534,0.06014,0.08563,0.08411,0.06045,0.06739,0.04438,0.07023,0.11216,0.06999,0.05868,0.05536,0.1982,0.11475,0.14587,0.07654,0.12504,0.13103,0.13841,0.18862,0.15979,0.12191,0.16845,0.0763,0.0745,0.14902,0.17141,0.19412,0.17057,0.11471,0.13256,0.19815,0.11421,0.11488,0.13304,0.28595,0.04774,0.0379,0.04345,0.06385,0.07351,0.05198,0.0542,0.0365,0.06327,0.06208,0.05194,0.11444,0.09683,0.16668,0.07032,0.16069,0.12181,0.14437,0.19328,0.16439,0.23203,0.16012,0.1284,0.13774,0.11317,0.16736,0.19789,0.17733,0.15705,0.1997,0.11345,0.11558,0.18291,0.06077,0.03255,0.03841,0.06717,0.06634,0.05245,0.04716,0.03126,0.05747,0.05791,0.04672,0.10021,0.07606,0.15566,0.05764,0.12769,0.11554,0.1054,0.1926,0.18315,0.11756,0.09561,0.12216,0.10593,0.13211,0.15565,0.16376,0.14996,0.16568,0.11781,0.12819,0.13092
1433,0.40740891632931975,0.19852,0.18247,0.15174,0.173,0.17385,0.178,0.17314,0.173,0.19896,0.1408,0.158,0.05868,0.04926,0.07514,0.04733,0.05922,0.08897,0.08436,0.05833,0.07286,0.04482,0.07037,0.11689,0.07012,0.06125,0.05771,0.22769,0.13173,0.19226,0.07908,0.15033,0.11714,0.14852,0.19076,0.1906,0.13287,0.14296,0.07436,0.07493,0.15528,0.1655,0.17557,0.15393,0.12192,0.15311,0.19898,0.10639,0.12532,0.14848,0.30086,0.0492,0.04158,0.0409,0.07252,0.07515,0.05125,0.05856,0.03954,0.06585,0.06142,0.05199,0.09793,0.12073,0.13291,0.07046,0.12829,0.13021,0.17958,0.18683,0.13833,0.21276,0.12434,0.12228,0.1574,0.12003,0.14672,0.18077,0.19142,0.13464,0.19672,0.12007,0.11872,0.32631,0.06438,0.03292,0.03788,0.07345,0.07198,0.05217,0.05204,0.03168,0.05476,0.05903,0.04754,0.08673,0.07541,0.12651,0.05902,0.106,0.124,0.11388,0.21452,0.20866,0.14963,0.10163,0.13853,0.11866,0.14663,0.13513,0.1556,0.13016,0.14865,0.13532,0.15164,0.15188
1434,0.4092358580643553,0.18151,0.1762,0.16616,0.16149,0.16122,0.16128,0.1621,0.15917,0.1901,0.15939,0.14752,0.05767,0.04805,0.07973,0.05337,0.05851,0.08908,0.08601,0.06024,0.07842,0.05068,0.06822,0.12503,0.07189,0.06263,0.05843,0.2261,0.15701,0.23136,0.08176,0.19187,0.12616,0.17471,0.17415,0.19661,0.15484,0.1193,0.0749,0.07374,0.1603,0.14613,0.15461,0.13635,0.1398,0.1767,0.18642,0.10656,0.14612,0.1728,0.19945,0.05457,0.04769,0.03999,0.07303,0.07727,0.05485,0.06703,0.04622,0.06422,0.05996,0.04961,0.09956,0.15747,0.10192,0.07058,0.11229,0.15215,0.20109,0.15476,0.12432,0.17445,0.10554,0.13043,0.17751,0.13916,0.12866,0.16019,0.19728,0.11464,0.17224,0.13568,0.13095,0.31796,0.06717,0.03718,0.03761,0.07595,0.07769,0.05621,0.06123,0.03691,0.05189,0.05989,0.04611,0.09522,0.09631,0.11353,0.06228,0.10437,0.1491,0.13889,0.19788,0.19369,0.18045,0.12547,0.14757,0.13941,0.16545,0.10967,0.14235,0.11575,0.13067,0.1571,0.16618,0.16768
1435,0.4110792586970357,0.16318,0.16184,0.18343,0.16268,0.15334,0.15199,0.16369,0.1534,0.17132,0.18654,0.15011,0.0563,0.07384,0.08571,0.06238,0.05545,0.08774,0.08755,0.06099,0.08191,0.05889,0.06744,0.13292,0.07367,0.06279,0.05795,0.19238,0.18772,0.2267,0.0837,0.23554,0.15408,0.21062,0.14997,0.16573,0.18732,0.10942,0.07645,0.07226,0.15565,0.12473,0.13808,0.12965,0.16649,0.19569,0.16475,0.11452,0.17119,0.19968,0.10761,0.06005,0.05333,0.04012,0.0683,0.07856,0.05846,0.07072,0.05161,0.06131,0.06017,0.04665,0.12238,0.18552,0.08807,0.07183,0.11652,0.18506,0.18691,0.1243,0.12682,0.13678,0.1072,0.14565,0.189,0.16741,0.12277,0.14232,0.19269,0.10264,0.14151,0.15583,0.1506,0.16334,0.06839,0.04564,0.03576,0.07662,0.07903,0.05961,0.06718,0.04389,0.05113,0.06096,0.04349,0.1237,0.12905,0.11889,0.06598,0.12512,0.178,0.17107,0.15737,0.15336,0.18593,0.16245,0.1389,0.1614,0.18086,0.09382,0.12755,0.11022,0.11724,0.17258,0.16124,0.1711
1436,0.4129393416508076,0.15885,0.15424,0.19063,0.17875,0.15634,0.15877,0.17936,0.16141,0.15517,0.21098,0.16438,0.05417,0.13315,0.08963,0.06992,0.04896,0.0867,0.08944,0.05679,0.08297,0.06491,0.06988,0.13606,0.07448,0.06249,0.05799,0.15178,0.21146,0.18188,0.08399,0.24605,0.18462,0.22921,0.13012,0.12322,0.22761,0.12189,0.07679,0.07197,0.14821,0.11045,0.12999,0.13897,0.195,0.20195,0.143,0.12978,0.1883,0.21596,0.04426,0.05944,0.05577,0.04011,0.06468,0.07915,0.05726,0.06677,0.05127,0.05985,0.06366,0.04589,0.16378,0.17445,0.09574,0.0751,0.14084,0.21308,0.15179,0.11136,0.14613,0.1111,0.129,0.1503,0.18463,0.19152,0.13349,0.1291,0.17866,0.10057,0.11647,0.17311,0.17348,0.06581,0.06618,0.05323,0.03205,0.07679,0.07652,0.0581,0.06614,0.04705,0.05151,0.06293,0.04218,0.16398,0.15233,0.14134,0.06897,0.16399,0.18559,0.18364,0.12043,0.11637,0.16098,0.19748,0.12156,0.17233,0.18117,0.096,0.11391,0.11447,0.11172,0.17028,0.14096,0.15884
1437,0.414816334411353,0.17458,0.16152,0.18112,0.19866,0.17081,0.17951,0.20309,0.18241,0.1507,0.2164,0.18144,0.05177,0.25349,0.08698,0.07132,0.04188,0.08596,0.0937,0.05022,0.08226,0.06612,0.07351,0.13307,0.0751,0.06287,0.05914,0.12595,0.20775,0.1369,0.08249,0.21085,0.19268,0.2066,0.12346,0.09367,0.25684,0.15863,0.07621,0.07293,0.14977,0.10977,0.13195,0.16237,0.21515,0.19178,0.12854,0.15108,0.18673,0.2101,0.00993,0.05267,0.05307,0.04066,0.06538,0.0792,0.05263,0.05988,0.0467,0.0601,0.0683,0.04833,0.20824,0.13151,0.12311,0.07976,0.17934,0.21111,0.12509,0.11993,0.17506,0.10256,0.16699,0.14053,0.16595,0.1957,0.15853,0.12113,0.15939,0.10892,0.10334,0.17812,0.18946,0.02923,0.06047,0.05447,0.02859,0.07598,0.07392,0.05318,0.06104,0.04369,0.05235,0.06518,0.04365,0.19818,0.14539,0.17686,0.07136,0.20434,0.16289,0.15868,0.10209,0.09468,0.1291,0.20539,0.11264,0.16384,0.16452,0.11813,0.10537,0.12915,0.1164,0.15166,0.11911,0.13663
1438,0.4167104686193341,0.20469,0.18097,0.16337,0.2038,0.19012,0.20139,0.22039,0.20591,0.1625,0.19989,0.18763,0.05011,0.41128,0.07844,0.06675,0.0383,0.08385,0.09988,0.04808,0.07925,0.06366,0.07524,0.12667,0.07633,0.06449,0.06077,0.12396,0.17582,0.11376,0.08044,0.16306,0.17059,0.16371,0.13675,0.08805,0.24285,0.20601,0.07728,0.0739,0.15945,0.12715,0.14538,0.18868,0.21631,0.16971,0.12505,0.17612,0.16816,0.18649,0.00953,0.04612,0.04636,0.04372,0.06888,0.07887,0.05201,0.05508,0.04314,0.06104,0.07057,0.0525,0.22382,0.09435,0.16677,0.08401,0.21398,0.18044,0.11925,0.14913,0.19641,0.1115,0.20488,0.13367,0.14245,0.17807,0.18728,0.12137,0.13994,0.12753,0.10654,0.16615,0.18618,0.03603,0.0542,0.05047,0.02788,0.0729,0.07311,0.04938,0.05652,0.03768,0.05524,0.06581,0.04694,0.20143,0.11706,0.21142,0.07335,0.21419,0.134,0.11722,0.10873,0.09348,0.10835,0.17752,0.12079,0.14054,0.14264,0.15199,0.10626,0.15272,0.13164,0.12865,0.10648,0.11546
1439,0.4186219801656906,0.22845,0.19711,0.15205,0.18963,0.20027,0.20609,0.21679,0.21415,0.18877,0.1766,0.17782,0.0496,0.29785,0.06984,0.06149,0.04001,0.08014,0.10428,0.05313,0.07226,0.06086,0.07376,0.12051,0.0778,0.06601,0.06251,0.14688,0.13883,0.11846,0.07872,0.12983,0.14029,0.13153,0.17167,0.11073,0.19138,0.22538,0.08112,0.07422,0.16524,0.15971,0.17127,0.19689,0.19548,0.14595,0.13364,0.19875,0.14315,0.16094,0.04711,0.04538,0.04094,0.04932,0.07204,0.07922,0.05968,0.05301,0.04406,0.06209,0.06931,0.05527,0.197,0.08273,0.21251,0.08581,0.21937,0.14699,0.135,0.19049,0.19058,0.13552,0.21107,0.1411,0.12467,0.15126,0.20127,0.13432,0.12539,0.15304,0.12748,0.14396,0.16447,0.08406,0.05066,0.04722,0.0302,0.06737,0.07336,0.04839,0.05431,0.03652,0.06098,0.06383,0.04958,0.17123,0.0941,0.21626,0.07384,0.18171,0.12018,0.08824,0.14172,0.11766,0.10277,0.13632,0.14216,0.1146,0.12689,0.17482,0.11878,0.17661,0.15462,0.11192,0.10743,0.10591
1440,0.4205511092895726,0.22349,0.194,0.15753,0.17424,0.19147,0.19003,0.19709,0.19942,0.21497,0.1609,0.16385,0.05017,0.16946,0.06492,0.05881,0.04527,0.07831,0.10461,0.06036,0.06306,0.05879,0.07082,0.11607,0.07859,0.06479,0.06504,0.18878,0.11739,0.15199,0.07662,0.12108,0.12469,0.12639,0.21348,0.15729,0.13794,0.19355,0.08525,0.07462,0.16295,0.19033,0.20593,0.17717,0.16415,0.13095,0.15373,0.20712,0.12361,0.14607,0.14475,0.05044,0.04205,0.05378,0.07369,0.08163,0.0706,0.05208,0.04881,0.06429,0.06571,0.05401,0.15467,0.09967,0.22093,0.08425,0.19353,0.13122,0.16923,0.21593,0.15949,0.17238,0.17948,0.15343,0.12002,0.12831,0.18797,0.16057,0.12015,0.17519,0.15988,0.12352,0.13942,0.19235,0.05026,0.04712,0.03355,0.06203,0.07425,0.04862,0.05334,0.04236,0.06752,0.06016,0.04982,0.13358,0.09263,0.18429,0.07172,0.1364,0.12941,0.08621,0.18855,0.1649,0.11098,0.10448,0.15989,0.09744,0.12235,0.1671,0.14205,0.18589,0.17801,0.10793,0.12148,0.11518
1441,0.42249810067899285,0.1971,0.1778,0.18017,0.17526,0.17141,0.17048,0.18086,0.17571,0.21811,0.15877,0.16136,0.05181,0.10388,0.0623,0.05612,0.05112,0.08095,0.10266,0.06385,0.05835,0.05541,0.06966,0.1128,0.07761,0.06007,0.06833,0.22416,0.11996,0.20106,0.07378,0.13814,0.1345,0.15472,0.21972,0.19681,0.10452,0.14481,0.08635,0.07524,0.16128,0.19407,0.23342,0.14643,0.13752,0.1316,0.18046,0.19449,0.11974,0.14646,0.29279,0.05734,0.04894,0.05289,0.07452,0.08582,0.0764,0.0518,0.05365,0.06874,0.06113,0.04947,0.12031,0.1401,0.17612,0.0805,0.15933,0.14403,0.20412,0.19527,0.12682,0.21197,0.14067,0.15071,0.13141,0.11784,0.15765,0.19141,0.12566,0.18001,0.1856,0.11413,0.12498,0.34005,0.05138,0.04633,0.0367,0.05989,0.0752,0.04874,0.0524,0.04824,0.07139,0.05616,0.04807,0.10942,0.11344,0.14462,0.06784,0.10551,0.15967,0.11515,0.20971,0.20734,0.13112,0.0931,0.15614,0.09617,0.12957,0.1388,0.17012,0.17204,0.18845,0.11995,0.145,0.14341
1442,0.42446320357428885,0.17536,0.16721,0.20286,0.19341,0.15787,0.1651,0.18186,0.16081,0.19485,0.17236,0.17462,0.05367,0.08244,0.05998,0.0514,0.05655,0.08455,0.10024,0.06234,0.06339,0.0503,0.07076,0.11033,0.07453,0.05454,0.06982,0.21031,0.14638,0.22146,0.07143,0.17668,0.1679,0.20227,0.17415,0.18083,0.09805,0.11207,0.08406,0.0744,0.16303,0.16887,0.22939,0.12467,0.12329,0.14941,0.19977,0.17009,0.1356,0.16042,0.24123,0.06195,0.05527,0.04725,0.07407,0.0882,0.07367,0.05293,0.05522,0.07335,0.05672,0.04582,0.10242,0.1757,0.12107,0.07694,0.13392,0.1858,0.20145,0.15132,0.11143,0.22126,0.11799,0.13151,0.15599,0.12481,0.13007,0.20813,0.1398,0.1634,0.18433,0.1219,0.12802,0.2737,0.05284,0.0409,0.04051,0.06022,0.07309,0.04818,0.05166,0.04678,0.07029,0.05242,0.04635,0.10572,0.14366,0.11867,0.06415,0.10116,0.18854,0.16443,0.18043,0.19767,0.16027,0.10844,0.13697,0.11266,0.14516,0.11301,0.18781,0.14336,0.17481,0.14611,0.16826,0.17747
1443,0.4264466718744851,0.17391,0.1715,0.19921,0.20932,0.16278,0.1781,0.19983,0.16222,0.16652,0.19965,0.19075,0.05393,0.09999,0.05792,0.04713,0.06113,0.08445,0.09584,0.0568,0.07532,0.04731,0.07151,0.10967,0.07112,0.05144,0.06608,0.15684,0.19115,0.18721,0.07049,0.22392,0.19772,0.21807,0.12326,0.12989,0.11812,0.10623,0.08021,0.07118,0.15868,0.13923,0.19241,0.12128,0.1232,0.17831,0.19582,0.14701,0.16384,0.18161,0.09812,0.06164,0.05536,0.04177,0.07069,0.08407,0.06447,0.05586,0.05432,0.07414,0.05396,0.04663,0.10554,0.1627,0.08774,0.07486,0.12564,0.22676,0.15782,0.12211,0.12257,0.18206,0.12,0.11696,0.18145,0.14819,0.11807,0.19468,0.15901,0.13594,0.15944,0.14714,0.14772,0.13301,0.0531,0.03192,0.04451,0.05974,0.06576,0.04581,0.05129,0.0399,0.06524,0.04948,0.04612,0.12328,0.15768,0.11323,0.06156,0.12637,0.18153,0.18935,0.1358,0.14837,0.18772,0.14856,0.12436,0.14214,0.16103,0.10411,0.17815,0.11582,0.1442,0.17269,0.17363,0.19075
1444,0.42844876424665174,0.19141,0.18414,0.17076,0.20179,0.18288,0.19669,0.21746,0.1785,0.15196,0.22377,0.18944,0.05197,0.16164,0.05587,0.0448,0.06207,0.0818,0.08918,0.0488,0.08453,0.04936,0.07089,0.1124,0.06957,0.0511,0.05716,0.11099,0.22794,0.14235,0.07076,0.24394,0.1838,0.17652,0.0984,0.09555,0.15974,0.12782,0.07561,0.06754,0.14524,0.12378,0.14831,0.13574,0.13737,0.20063,0.17039,0.1312,0.18353,0.19644,0.01931,0.05582,0.04884,0.03965,0.06434,0.07375,0.05301,0.05983,0.05479,0.07023,0.05342,0.0515,0.1319,0.11848,0.08428,0.07387,0.13937,0.21017,0.11362,0.12135,0.16347,0.12917,0.14662,0.11988,0.186,0.17526,0.12607,0.158,0.1793,0.11124,0.13225,0.1755,0.17292,0.06712,0.04968,0.02371,0.04512,0.05741,0.05757,0.04117,0.05041,0.03481,0.05948,0.04774,0.04709,0.1568,0.13626,0.12888,0.06002,0.16968,0.14608,0.15323,0.10856,0.1082,0.19098,0.18339,0.12978,0.16645,0.16551,0.11481,0.14413,0.10159,0.11544,0.17516,0.15215,0.17044
1445,0.43046974423835815,0.20864,0.18704,0.14517,0.18176,0.19668,0.19778,0.21208,0.19906,0.15817,0.21627,0.17066,0.04947,0.28364,0.05302,0.0422,0.05761,0.08065,0.08507,0.04247,0.08354,0.05327,0.07044,0.11892,0.06944,0.05155,0.04784,0.09528,0.20743,0.12164,0.07252,0.20695,0.1408,0.12691,0.10369,0.09559,0.20615,0.16587,0.07032,0.06544,0.13587,0.1282,0.11828,0.15611,0.1632,0.19519,0.13973,0.12484,0.17453,0.18868,0.00226,0.04752,0.03958,0.03992,0.05762,0.06428,0.04349,0.0628,0.05766,0.06433,0.05397,0.05668,0.1739,0.09,0.11139,0.07318,0.17193,0.15485,0.09584,0.14808,0.21428,0.09172,0.18385,0.12993,0.16191,0.18402,0.14865,0.11945,0.19444,0.09889,0.11745,0.17851,0.18193,0.07199,0.04311,0.01953,0.04036,0.05592,0.05567,0.03603,0.04847,0.03356,0.05509,0.04695,0.04833,0.1814,0.09614,0.1576,0.05972,0.19333,0.1185,0.10027,0.10968,0.09786,0.16005,0.17016,0.14387,0.15929,0.1523,0.13488,0.10711,0.10691,0.10249,0.14806,0.11926,0.1369
1446,0.4325098803933245,0.20283,0.17285,0.14236,0.17521,0.18509,0.17625,0.18955,0.20509,0.18119,0.17992,0.15605,0.04813,0.37813,0.05027,0.03846,0.05056,0.08163,0.08698,0.04195,0.07383,0.05318,0.07019,0.12659,0.0687,0.05094,0.04318,0.113,0.14783,0.13072,0.07613,0.15213,0.11071,0.1061,0.13571,0.12576,0.21516,0.19009,0.06641,0.06359,0.13903,0.15081,0.11109,0.16317,0.18932,0.16541,0.11907,0.13192,0.1449,0.16128,0.03914,0.04218,0.03198,0.04016,0.05406,0.0613,0.03813,0.06245,0.05942,0.05868,0.05454,0.05782,0.20053,0.09473,0.16208,0.07224,0.20178,0.1164,0.11264,0.18146,0.21713,0.07963,0.19682,0.12956,0.12878,0.168,0.16679,0.09573,0.19431,0.10492,0.11942,0.14993,0.16144,0.13977,0.03817,0.01969,0.03353,0.05839,0.0605,0.03306,0.0465,0.03221,0.05256,0.04683,0.04884,0.16531,0.06987,0.17645,0.06097,0.16737,0.11711,0.07531,0.13941,0.11897,0.11588,0.12905,0.14419,0.12458,0.12894,0.14346,0.08554,0.13188,0.11013,0.11501,0.09663,0.11475
1447,0.4345694463703772,0.18115,0.15778,0.16433,0.18879,0.16332,0.15455,0.17618,0.19036,0.20287,0.14707,0.16101,0.04738,0.22014,0.04977,0.03557,0.04464,0.08218,0.0901,0.04635,0.06277,0.0478,0.06803,0.13023,0.06722,0.04866,0.04312,0.15688,0.1016,0.16011,0.07996,0.11843,0.11162,0.12272,0.18212,0.16524,0.16593,0.17303,0.06661,0.05963,0.14599,0.17832,0.12964,0.15028,0.19581,0.13569,0.1177,0.15681,0.11979,0.13577,0.15637,0.04295,0.02862,0.03942,0.05556,0.06273,0.03653,0.05868,0.05666,0.05346,0.05571,0.05289,0.17611,0.12842,0.19875,0.07043,0.19533,0.1159,0.15553,0.17849,0.16503,0.09706,0.16781,0.12255,0.10685,0.14496,0.16089,0.09592,0.17224,0.13096,0.13626,0.11936,0.12816,0.24237,0.03816,0.02214,0.02953,0.06459,0.06523,0.03395,0.04546,0.02826,0.05252,0.04807,0.04713,0.12534,0.07768,0.16373,0.06317,0.12605,0.14003,0.09071,0.17872,0.15984,0.08324,0.10262,0.12693,0.09267,0.1096,0.13025,0.08739,0.16657,0.13645,0.09641,0.09488,0.11466
1448,0.43664872106581987,0.16985,0.15963,0.19275,0.20451,0.16001,0.15333,0.18513,0.17177,0.20043,0.13779,0.18343,0.04522,0.10051,0.05204,0.03393,0.04025,0.08066,0.08767,0.05146,0.05594,0.04155,0.06327,0.12698,0.06693,0.0456,0.0432,0.19459,0.08637,0.17958,0.08114,0.11746,0.14356,0.16663,0.20218,0.1743,0.105,0.13401,0.07035,0.05471,0.14575,0.18362,0.16929,0.13124,0.17442,0.12365,0.13852,0.19191,0.11469,0.1291,0.304,0.04854,0.02964,0.03849,0.06065,0.06419,0.03815,0.05453,0.05027,0.04814,0.05831,0.04435,0.12324,0.16305,0.17304,0.06711,0.1542,0.15306,0.18149,0.14013,0.11952,0.14378,0.12766,0.12394,0.10635,0.13217,0.1394,0.12252,0.13692,0.16818,0.15869,0.1113,0.10684,0.24377,0.04094,0.0244,0.02989,0.07039,0.06533,0.03898,0.04466,0.02387,0.05507,0.05115,0.04235,0.09688,0.1206,0.13134,0.06473,0.10919,0.16931,0.1361,0.18294,0.18455,0.0768,0.10758,0.11387,0.08358,0.10476,0.11003,0.11355,0.18861,0.16979,0.09896,0.11451,0.13536
