,Wave Number0,Intensity0,Wave Number1,Intensity1,Wave Number2,Intensity2,Wave Number3,Intensity3,Wave Number4,Intensity4,Wave Number5,Intensity5,Wave Number6,Intensity6,Wave Number7,Intensity7,Wave Number8,Intensity8,Wave Number9,Intensity9,Wave Number10,Intensity10,Wave Number11,Intensity11,Wave Number12,Intensity12,Wave Number13,Intensity13,Wave Number14,Intensity14,Wave Number15,Intensity15,Wave Number16,Intensity16,Wave Number17,Intensity17,Wave Number18,Intensity18,Wave Number19,Intensity19,Wave Number20,Intensity20,Wave Number21,Intensity21,Wave Number22,Intensity22,Wave Number23,Intensity23,Wave Number24,Intensity24,Wave Number25,Intensity25,Wave Number26,Intensity26,Wave Number27,Intensity27,Wave Number28,Intensity28,Wave Number29,Intensity29,Wave Number30,Intensity30,Wave Number31,Intensity31,Wave Number32,Intensity32,Wave Number33,Intensity33,Wave Number34,Intensity34,Wave Number35,Intensity35,Wave Number36,Intensity36,Wave Number37,Intensity37,Wave Number38,Intensity38,Wave Number39,Intensity39,Wave Number40,Intensity40,Wave Number41,Intensity41,Wave Number42,Intensity42,Wave Number43,Intensity43,Wave Number44,Intensity44,Wave Number45,Intensity45,Wave Number46,Intensity46,Wave Number47,Intensity47,Wave Number48,Intensity48,Wave Number49,Intensity49,Wave Number50,Intensity50,Wave Number51,Intensity51,Wave Number52,Intensity52,Wave Number53,Intensity53,Wave Number54,Intensity54,Wave Number55,Intensity55,Wave Number56,Intensity56,Wave Number57,Intensity57,Wave Number58,Intensity58,Wave Number59,Intensity59,Wave Number60,Intensity60,Wave Number61,Intensity61,Wave Number62,Intensity62,Wave Number63,Intensity63,Wave Number64,Intensity64,Wave Number65,Intensity65,Wave Number66,Intensity66,Wave Number67,Intensity67,Wave Number68,Intensity68,Wave Number69,Intensity69,Wave Number70,Intensity70,Wave Number71,Intensity71,Wave Number72,Intensity72,Wave Number73,Intensity73,Wave Number74,Intensity74,Wave Number75,Intensity75,Wave Number76,Intensity76,Wave Number77,Intensity77,Wave Number78,Intensity78,Wave Number79,Intensity79,Wave Number80,Intensity80,Wave Number81,Intensity81,Wave Number82,Intensity82,Wave Number83,Intensity83,Wave Number84,Intensity84,Wave Number85,Intensity85,Wave Number86,Intensity86,Wave Number87,Intensity87,Wave Number88,Intensity88,Wave Number89,Intensity89,Wave Number90,Intensity90,Wave Number91,Intensity91,Wave Number92,Intensity92,Wave Number93,Intensity93,Wave Number94,Intensity94,Wave Number95,Intensity95,Wave Number96,Intensity96,Wave Number97,Intensity97,Wave Number98,Intensity98,Wave Number99,Intensity99,Wave Number100,Intensity100,Wave Number101,Intensity101,Wave Number102,Intensity102,Wave Number103,Intensity103,Wave Number104,Intensity104,Wave Number105,Intensity105,Wave Number106,Intensity106,Wave Number107,Intensity107,Wave Number108,Intensity108,Wave Number109,Intensity109,Wave Number110,Intensity110,Wave Number111,Intensity111,Wave Number112,Intensity112,Wave Number113,Intensity113,Wave Number114,Intensity114
1043,148.01732,0.57256,148.01732,0.57792,148.01732,0.58782,148.01732,0.58439,148.01732,0.58635,148.01732,0.58864,148.01732,0.58752,148.01732,0.586,148.01732,0.58917,148.01732,0.58569,148.01732,0.58512,148.01732,0.48579,148.01732,0.60695,148.01732,0.48125,148.01732,0.48626,148.01732,0.49043,148.01732,0.49223,148.01732,0.47799,148.01732,0.48139,148.01732,0.48684,148.01732,0.4775,148.01732,0.49042,148.01732,0.49534,148.01732,0.48877,148.01732,0.48114,148.01732,0.48434,148.01732,0.57223,148.01732,0.56596,148.01732,0.56477,148.01732,0.48819,148.01732,0.56255,148.01732,0.56223,148.01732,0.56211,148.01732,0.56287,148.01732,0.56334,148.01732,0.57337,148.01732,0.56966,148.01732,0.49089,148.01732,0.48529,148.01732,0.55423,148.01732,0.55073,148.01732,0.56149,148.01732,0.55386,148.01732,0.55725,148.01732,0.55735,148.01732,0.5566,148.01732,0.55776,148.01732,0.55947,148.01732,0.55392,148.01732,0.61275,148.01732,0.47799,148.01732,0.4753,148.01732,0.48875,148.01732,0.48627,148.01732,0.47925,148.01732,0.4765,148.01732,0.47899,148.01732,0.47246,148.01732,0.47899,148.01732,0.48444,148.01732,0.47852,148.01732,0.56293,148.01732,0.55629,148.01732,0.55789,148.01732,0.48707,148.01732,0.56347,148.01732,0.56061,148.01732,0.5637,148.01732,0.55804,148.01732,0.56487,148.01732,0.565,148.01732,0.57326,148.01732,0.53937,148.01732,0.54635,148.01732,0.54459,148.01732,0.54978,148.01732,0.55134,148.01732,0.54857,148.01732,0.54486,148.01732,0.54655,148.01732,0.54349,148.01732,0.54997,148.01732,0.60751,148.01732,0.49047,148.01732,0.5016,148.01732,0.49641,148.01732,0.50708,148.01732,0.49587,148.01732,0.48783,148.01732,0.49855,148.01732,0.48852,148.01732,0.49868,148.01732,0.49331,148.01732,0.49438,148.01732,0.57702,148.01732,0.56638,148.01732,0.57526,148.01732,0.49775,148.01732,0.57604,148.01732,0.57949,148.01732,0.57268,148.01732,0.57615,148.01732,0.57923,148.01732,0.5734,148.01732,0.57675,148.01732,0.57113,148.01732,0.57544,148.01732,0.5757,148.01732,0.57531,148.01732,0.57775,148.01732,0.5796,148.01732,0.57599,148.01732,0.58048,148.01732,0.5752,148.01732,0.58521
1044,147.77625,0.56568,147.77625,0.57134,147.77625,0.58115,147.77625,0.57899,147.77625,0.57956,147.77625,0.5837,147.77625,0.58255,147.77625,0.57798,147.77625,0.58421,147.77625,0.58181,147.77625,0.57906,147.77625,0.48049,147.77625,0.6107,147.77625,0.47993,147.77625,0.48591,147.77625,0.48827,147.77625,0.48873,147.77625,0.47593,147.77625,0.47708,147.77625,0.48305,147.77625,0.4725,147.77625,0.4849,147.77625,0.48852,147.77625,0.48579,147.77625,0.47839,147.77625,0.47947,147.77625,0.56738,147.77625,0.5614,147.77625,0.55884,147.77625,0.48458,147.77625,0.56353,147.77625,0.55666,147.77625,0.55803,147.77625,0.55814,147.77625,0.56002,147.77625,0.57257,147.77625,0.56332,147.77625,0.48596,147.77625,0.48291,147.77625,0.54838,147.77625,0.54474,147.77625,0.55685,147.77625,0.54947,147.77625,0.54944,147.77625,0.55212,147.77625,0.55147,147.77625,0.55035,147.77625,0.55625,147.77625,0.54993,147.77625,0.60491,147.77625,0.47215,147.77625,0.47248,147.77625,0.48486,147.77625,0.48517,147.77625,0.47492,147.77625,0.47356,147.77625,0.47544,147.77625,0.46758,147.77625,0.47277,147.77625,0.47855,147.77625,0.47637,147.77625,0.55731,147.77625,0.553,147.77625,0.55505,147.77625,0.48418,147.77625,0.56173,147.77625,0.55827,147.77625,0.55594,147.77625,0.55454,147.77625,0.55708,147.77625,0.55866,147.77625,0.5662,147.77625,0.53544,147.77625,0.54244,147.77625,0.53861,147.77625,0.54495,147.77625,0.54742,147.77625,0.54278,147.77625,0.53952,147.77625,0.5429,147.77625,0.54016,147.77625,0.54432,147.77625,0.60607,147.77625,0.48616,147.77625,0.49427,147.77625,0.49768,147.77625,0.49985,147.77625,0.49183,147.77625,0.48385,147.77625,0.49469,147.77625,0.48535,147.77625,0.49221,147.77625,0.48958,147.77625,0.48945,147.77625,0.57011,147.77625,0.56254,147.77625,0.57405,147.77625,0.49639,147.77625,0.57459,147.77625,0.57313,147.77625,0.56936,147.77625,0.57287,147.77625,0.57219,147.77625,0.57311,147.77625,0.57392,147.77625,0.56549,147.77625,0.57322,147.77625,0.57096,147.77625,0.56747,147.77625,0.57421,147.77625,0.57683,147.77625,0.57223,147.77625,0.57767,147.77625,0.57137,147.77625,0.57834
1045,147.53518,0.56089,147.53518,0.56655,147.53518,0.57689,147.53518,0.57448,147.53518,0.57386,147.53518,0.58069,147.53518,0.57919,147.53518,0.57143,147.53518,0.57993,147.53518,0.58001,147.53518,0.57454,147.53518,0.47712,147.53518,0.60692,147.53518,0.47692,147.53518,0.48749,147.53518,0.48486,147.53518,0.4862,147.53518,0.47667,147.53518,0.47421,147.53518,0.47876,147.53518,0.47096,147.53518,0.47827,147.53518,0.48501,147.53518,0.48301,147.53518,0.47621,147.53518,0.47737,147.53518,0.56203,147.53518,0.55866,147.53518,0.55768,147.53518,0.48129,147.53518,0.56494,147.53518,0.55568,147.53518,0.55495,147.53518,0.5539,147.53518,0.5588,147.53518,0.56873,147.53518,0.55677,147.53518,0.48337,147.53518,0.48177,147.53518,0.54453,147.53518,0.5417,147.53518,0.55439,147.53518,0.54643,147.53518,0.54459,147.53518,0.54907,147.53518,0.54702,147.53518,0.54747,147.53518,0.55286,147.53518,0.54861,147.53518,0.59345,147.53518,0.46781,147.53518,0.47187,147.53518,0.48135,147.53518,0.48159,147.53518,0.47214,147.53518,0.47235,147.53518,0.4729,147.53518,0.46368,147.53518,0.46924,147.53518,0.47446,147.53518,0.47564,147.53518,0.55175,147.53518,0.55235,147.53518,0.5551,147.53518,0.48022,147.53518,0.56225,147.53518,0.55564,147.53518,0.5517,147.53518,0.55099,147.53518,0.55423,147.53518,0.55542,147.53518,0.5582,147.53518,0.53272,147.53518,0.53857,147.53518,0.53709,147.53518,0.54086,147.53518,0.54381,147.53518,0.54119,147.53518,0.53837,147.53518,0.54071,147.53518,0.53828,147.53518,0.54007,147.53518,0.60703,147.53518,0.48343,147.53518,0.48819,147.53518,0.49872,147.53518,0.49404,147.53518,0.49016,147.53518,0.48148,147.53518,0.48886,147.53518,0.48323,147.53518,0.48721,147.53518,0.4858,147.53518,0.48612,147.53518,0.56643,147.53518,0.56109,147.53518,0.57164,147.53518,0.49569,147.53518,0.57464,147.53518,0.5683,147.53518,0.56609,147.53518,0.57239,147.53518,0.56733,147.53518,0.57624,147.53518,0.56947,147.53518,0.56073,147.53518,0.57054,147.53518,0.56883,147.53518,0.56332,147.53518,0.56936,147.53518,0.57408,147.53518,0.57,147.53518,0.57464,147.53518,0.56818,147.53518,0.5733
1046,147.29411,0.5584,147.29411,0.56353,147.29411,0.57422,147.29411,0.57013,147.29411,0.56976,147.29411,0.5783,147.29411,0.57626,147.29411,0.5685,147.29411,0.57443,147.29411,0.57768,147.29411,0.57086,147.29411,0.47546,147.29411,0.60085,147.29411,0.47325,147.29411,0.48669,147.29411,0.47938,147.29411,0.4844,147.29411,0.47817,147.29411,0.47169,147.29411,0.47397,147.29411,0.47162,147.29411,0.47261,147.29411,0.48519,147.29411,0.47949,147.29411,0.4739,147.29411,0.47614,147.29411,0.55864,147.29411,0.55753,147.29411,0.55994,147.29411,0.47912,147.29411,0.5631,147.29411,0.55681,147.29411,0.5532,147.29411,0.55116,147.29411,0.55736,147.29411,0.56369,147.29411,0.55163,147.29411,0.48225,147.29411,0.48035,147.29411,0.54273,147.29411,0.54072,147.29411,0.55349,147.29411,0.54525,147.29411,0.54389,147.29411,0.54734,147.29411,0.5432,147.29411,0.54906,147.29411,0.54964,147.29411,0.54884,147.29411,0.58655,147.29411,0.46551,147.29411,0.47116,147.29411,0.47796,147.29411,0.47655,147.29411,0.46969,147.29411,0.47143,147.29411,0.47174,147.29411,0.46189,147.29411,0.46819,147.29411,0.47222,147.29411,0.47522,147.29411,0.54672,147.29411,0.55266,147.29411,0.55383,147.29411,0.47669,147.29411,0.56125,147.29411,0.55197,147.29411,0.5513,147.29411,0.54819,147.29411,0.55551,147.29411,0.55568,147.29411,0.55241,147.29411,0.53127,147.29411,0.53458,147.29411,0.53922,147.29411,0.53773,147.29411,0.54081,147.29411,0.5427,147.29411,0.54009,147.29411,0.53897,147.29411,0.53717,147.29411,0.53755,147.29411,0.60569,147.29411,0.48158,147.29411,0.48549,147.29411,0.49667,147.29411,0.49096,147.29411,0.48935,147.29411,0.47913,147.29411,0.48196,147.29411,0.48309,147.29411,0.48559,147.29411,0.48311,147.29411,0.48458,147.29411,0.56557,147.29411,0.5587,147.29411,0.56789,147.29411,0.49519,147.29411,0.5723,147.29411,0.56622,147.29411,0.56345,147.29411,0.57141,147.29411,0.56584,147.29411,0.57745,147.29411,0.56464,147.29411,0.55719,147.29411,0.56573,147.29411,0.5687,147.29411,0.5626,147.29411,0.56425,147.29411,0.57136,147.29411,0.56893,147.29411,0.57125,147.29411,0.56608,147.29411,0.57053
1047,147.05304,0.55697,147.05304,0.56106,147.05304,0.57191,147.05304,0.56672,147.05304,0.56676,147.05304,0.57463,147.05304,0.57276,147.05304,0.56822,147.05304,0.56805,147.05304,0.57384,147.05304,0.56784,147.05304,0.4749,147.05304,0.60181,147.05304,0.47155,147.05304,0.48153,147.05304,0.47332,147.05304,0.48302,147.05304,0.47818,147.05304,0.46961,147.05304,0.47026,147.05304,0.4719,147.05304,0.46945,147.05304,0.48932,147.05304,0.47544,147.05304,0.47221,147.05304,0.47567,147.05304,0.5574,147.05304,0.55696,147.05304,0.56181,147.05304,0.47849,147.05304,0.55946,147.05304,0.55707,147.05304,0.55292,147.05304,0.55136,147.05304,0.55482,147.05304,0.56135,147.05304,0.55053,147.05304,0.48064,147.05304,0.47871,147.05304,0.542,147.05304,0.53973,147.05304,0.55255,147.05304,0.54531,147.05304,0.54632,147.05304,0.54577,147.05304,0.54027,147.05304,0.55216,147.05304,0.54768,147.05304,0.54924,147.05304,0.58806,147.05304,0.46431,147.05304,0.46902,147.05304,0.47539,147.05304,0.47369,147.05304,0.46727,147.05304,0.46962,147.05304,0.4716,147.05304,0.4624,147.05304,0.46782,147.05304,0.47097,147.05304,0.4748,147.05304,0.54471,147.05304,0.55198,147.05304,0.55065,147.05304,0.47481,147.05304,0.55744,147.05304,0.54848,147.05304,0.55176,147.05304,0.5474,147.05304,0.55672,147.05304,0.55792,147.05304,0.55044,147.05304,0.53116,147.05304,0.53184,147.05304,0.54223,147.05304,0.53642,147.05304,0.53833,147.05304,0.54433,147.05304,0.54126,147.05304,0.53762,147.05304,0.53657,147.05304,0.53623,147.05304,0.60285,147.05304,0.48032,147.05304,0.48542,147.05304,0.49224,147.05304,0.48987,147.05304,0.48773,147.05304,0.47739,147.05304,0.47748,147.05304,0.48448,147.05304,0.48783,147.05304,0.48291,147.05304,0.48487,147.05304,0.56586,147.05304,0.55642,147.05304,0.56471,147.05304,0.4946,147.05304,0.56739,147.05304,0.56631,147.05304,0.56344,147.05304,0.56856,147.05304,0.56659,147.05304,0.57405,147.05304,0.56227,147.05304,0.55496,147.05304,0.56052,147.05304,0.56927,147.05304,0.56313,147.05304,0.56141,147.05304,0.57,147.05304,0.56856,147.05304,0.56896,147.05304,0.56548,147.05304,0.56987
1048,146.81197,0.55513,146.81197,0.55832,146.81197,0.56977,146.81197,0.56487,146.81197,0.56424,146.81197,0.5697,146.81197,0.56959,146.81197,0.56778,146.81197,0.56368,146.81197,0.57016,146.81197,0.5662,146.81197,0.47509,146.81197,0.61015,146.81197,0.47259,146.81197,0.47499,146.81197,0.46958,146.81197,0.48223,146.81197,0.47629,146.81197,0.46846,146.81197,0.46871,146.81197,0.47077,146.81197,0.46882,146.81197,0.49636,146.81197,0.47259,146.81197,0.47207,146.81197,0.47756,146.81197,0.55707,146.81197,0.55602,146.81197,0.56089,146.81197,0.47883,146.81197,0.5581,146.81197,0.55593,146.81197,0.55348,146.81197,0.55372,146.81197,0.55279,146.81197,0.56362,146.81197,0.55375,146.81197,0.47879,146.81197,0.47839,146.81197,0.54145,146.81197,0.53827,146.81197,0.55084,146.81197,0.54535,146.81197,0.54873,146.81197,0.54432,146.81197,0.53939,146.81197,0.55363,146.81197,0.54761,146.81197,0.5491,146.81197,0.59392,146.81197,0.46287,146.81197,0.46609,146.81197,0.47427,146.81197,0.47522,146.81197,0.46707,146.81197,0.46777,146.81197,0.47245,146.81197,0.46395,146.81197,0.46663,146.81197,0.47009,146.81197,0.47459,146.81197,0.54739,146.81197,0.55005,146.81197,0.54891,146.81197,0.47442,146.81197,0.55396,146.81197,0.54717,146.81197,0.55073,146.81197,0.54848,146.81197,0.55552,146.81197,0.55996,146.81197,0.55198,146.81197,0.53193,146.81197,0.53141,146.81197,0.54416,146.81197,0.53733,146.81197,0.53691,146.81197,0.54375,146.81197,0.53953,146.81197,0.53761,146.81197,0.53682,146.81197,0.53535,146.81197,0.60444,146.81197,0.48064,146.81197,0.48661,146.81197,0.48787,146.81197,0.48936,146.81197,0.48537,146.81197,0.47798,146.81197,0.47791,146.81197,0.48558,146.81197,0.49109,146.81197,0.48505,146.81197,0.48641,146.81197,0.56619,146.81197,0.55656,146.81197,0.56451,146.81197,0.49387,146.81197,0.56358,146.81197,0.56715,146.81197,0.56615,146.81197,0.56635,146.81197,0.56757,146.81197,0.56879,146.81197,0.56361,146.81197,0.55416,146.81197,0.55808,146.81197,0.56914,146.81197,0.56336,146.81197,0.56213,146.81197,0.57097,146.81197,0.56828,146.81197,0.56899,146.81197,0.56632,146.81197,0.57029
1049,146.5709,0.55289,146.5709,0.55591,146.5709,0.56884,146.5709,0.56399,146.5709,0.56246,146.5709,0.56557,146.5709,0.5684,146.5709,0.56608,146.5709,0.56362,146.5709,0.56842,146.5709,0.56669,146.5709,0.47603,146.5709,0.61488,146.5709,0.47541,146.5709,0.47108,146.5709,0.46984,146.5709,0.48256,146.5709,0.47391,146.5709,0.46833,146.5709,0.46986,146.5709,0.46959,146.5709,0.46986,146.5709,0.50324,146.5709,0.47263,146.5709,0.47348,146.5709,0.48143,146.5709,0.55751,146.5709,0.55544,146.5709,0.55842,146.5709,0.47923,146.5709,0.56085,146.5709,0.55545,146.5709,0.55393,146.5709,0.55601,146.5709,0.5535,146.5709,0.56897,146.5709,0.55837,146.5709,0.47968,146.5709,0.48003,146.5709,0.54128,146.5709,0.53815,146.5709,0.54954,146.5709,0.54497,146.5709,0.54866,146.5709,0.54411,146.5709,0.54178,146.5709,0.553,146.5709,0.54898,146.5709,0.54929,146.5709,0.59752,146.5709,0.4618,146.5709,0.46428,146.5709,0.47443,146.5709,0.47982,146.5709,0.47135,146.5709,0.46809,146.5709,0.47517,146.5709,0.46494,146.5709,0.46449,146.5709,0.46964,146.5709,0.47435,146.5709,0.55365,146.5709,0.5488,146.5709,0.55066,146.5709,0.47501,146.5709,0.55509,146.5709,0.54881,146.5709,0.5496,146.5709,0.54965,146.5709,0.55391,146.5709,0.56052,146.5709,0.55551,146.5709,0.53341,146.5709,0.53317,146.5709,0.54517,146.5709,0.53913,146.5709,0.53739,146.5709,0.54137,146.5709,0.53615,146.5709,0.53946,146.5709,0.53815,146.5709,0.53523,146.5709,0.61195,146.5709,0.4834,146.5709,0.48918,146.5709,0.48465,146.5709,0.48906,146.5709,0.48372,146.5709,0.4807,146.5709,0.48171,146.5709,0.48494,146.5709,0.49187,146.5709,0.48796,146.5709,0.48856,146.5709,0.56672,146.5709,0.55867,146.5709,0.56788,146.5709,0.4934,146.5709,0.56411,146.5709,0.56813,146.5709,0.5688,146.5709,0.56784,146.5709,0.56819,146.5709,0.56657,146.5709,0.56681,146.5709,0.55509,146.5709,0.55995,146.5709,0.56819,146.5709,0.56406,146.5709,0.56539,146.5709,0.57352,146.5709,0.56841,146.5709,0.57129,146.5709,0.56814,146.5709,0.57057
1050,146.32983,0.55178,146.32983,0.55485,146.32983,0.56988,146.32983,0.56365,146.32983,0.56237,146.32983,0.56433,146.32983,0.56944,146.32983,0.56485,146.32983,0.56711,146.32983,0.56807,146.32983,0.56854,146.32983,0.47783,146.32983,0.60847,146.32983,0.4789,146.32983,0.47121,146.32983,0.47299,146.32983,0.48408,146.32983,0.47258,146.32983,0.46951,146.32983,0.47364,146.32983,0.4698,146.32983,0.47197,146.32983,0.50669,146.32983,0.4757,146.32983,0.47573,146.32983,0.48479,146.32983,0.5596,146.32983,0.55679,146.32983,0.55737,146.32983,0.47979,146.32983,0.56573,146.32983,0.55742,146.32983,0.55411,146.32983,0.55774,146.32983,0.55723,146.32983,0.5736,146.32983,0.56139,146.32983,0.48465,146.32983,0.48267,146.32983,0.5422,146.32983,0.54072,146.32983,0.55038,146.32983,0.54537,146.32983,0.54721,146.32983,0.5462,146.32983,0.5466,146.32983,0.55237,146.32983,0.55117,146.32983,0.55153,146.32983,0.5988,146.32983,0.46383,146.32983,0.46525,146.32983,0.47554,146.32983,0.48449,146.32983,0.4789,146.32983,0.47157,146.32983,0.47979,146.32983,0.46508,146.32983,0.46242,146.32983,0.47032,146.32983,0.47372,146.32983,0.55989,146.32983,0.55047,146.32983,0.55402,146.32983,0.47632,146.32983,0.56088,146.32983,0.55213,146.32983,0.55126,146.32983,0.55005,146.32983,0.55485,146.32983,0.55996,146.32983,0.55862,146.32983,0.53547,146.32983,0.53656,146.32983,0.54644,146.32983,0.54041,146.32983,0.53976,146.32983,0.53998,146.32983,0.53474,146.32983,0.54272,146.32983,0.54031,146.32983,0.53734,146.32983,0.61845,146.32983,0.48747,146.32983,0.49339,146.32983,0.48292,146.32983,0.49009,146.32983,0.48383,146.32983,0.48328,146.32983,0.48473,146.32983,0.48314,146.32983,0.49013,146.32983,0.49066,146.32983,0.49095,146.32983,0.5688,146.32983,0.56081,146.32983,0.5726,146.32983,0.49372,146.32983,0.56849,146.32983,0.56978,146.32983,0.56938,146.32983,0.57251,146.32983,0.56995,146.32983,0.56983,146.32983,0.56904,146.32983,0.55802,146.32983,0.56485,146.32983,0.56834,146.32983,0.56725,146.32983,0.56944,146.32983,0.57582,146.32983,0.57055,146.32983,0.57485,146.32983,0.57029,146.32983,0.57065
1051,146.08876,0.55295,146.08876,0.5551,146.08876,0.57205,146.08876,0.56453,146.08876,0.56422,146.08876,0.56578,146.08876,0.57115,146.08876,0.566,146.08876,0.57104,146.08876,0.56728,146.08876,0.56967,146.08876,0.4804,146.08876,0.60003,146.08876,0.48263,146.08876,0.47495,146.08876,0.477,146.08876,0.48597,146.08876,0.47326,146.08876,0.47264,146.08876,0.47827,146.08876,0.47132,146.08876,0.47512,146.08876,0.50624,146.08876,0.48052,146.08876,0.47812,146.08876,0.48679,146.08876,0.5633,146.08876,0.56016,146.08876,0.5594,146.08876,0.48177,146.08876,0.56962,146.08876,0.56142,146.08876,0.55504,146.08876,0.56059,146.08876,0.56193,146.08876,0.57513,146.08876,0.56334,146.08876,0.49083,146.08876,0.48556,146.08876,0.54463,146.08876,0.54482,146.08876,0.55347,146.08876,0.54816,146.08876,0.54796,146.08876,0.55069,146.08876,0.55103,146.08876,0.55408,146.08876,0.55384,146.08876,0.55583,146.08876,0.60291,146.08876,0.47075,146.08876,0.46911,146.08876,0.47761,146.08876,0.48792,146.08876,0.48537,146.08876,0.47683,146.08876,0.48427,146.08876,0.46573,146.08876,0.462,146.08876,0.47308,146.08876,0.47333,146.08876,0.5627,146.08876,0.55478,146.08876,0.55605,146.08876,0.47787,146.08876,0.56691,146.08876,0.55548,146.08876,0.55585,146.08876,0.55145,146.08876,0.55846,146.08876,0.55993,146.08876,0.56017,146.08876,0.53761,146.08876,0.54092,146.08876,0.54878,146.08876,0.54219,146.08876,0.54342,146.08876,0.54223,146.08876,0.53781,146.08876,0.54639,146.08876,0.54326,146.08876,0.54249,146.08876,0.61658,146.08876,0.49103,146.08876,0.49782,146.08876,0.48354,146.08876,0.49342,146.08876,0.48582,146.08876,0.48445,146.08876,0.48507,146.08876,0.48226,146.08876,0.489,146.08876,0.49353,146.08876,0.49299,146.08876,0.57395,146.08876,0.56302,146.08876,0.57559,146.08876,0.49517,146.08876,0.57341,146.08876,0.57282,146.08876,0.5696,146.08876,0.57661,146.08876,0.57401,146.08876,0.57679,146.08876,0.57014,146.08876,0.56295,146.08876,0.57036,146.08876,0.57178,146.08876,0.57347,146.08876,0.57373,146.08876,0.57651,146.08876,0.57598,146.08876,0.5786,146.08876,0.57251,146.08876,0.57185
1052,145.84769,0.55567,145.84769,0.5559,145.84769,0.57365,145.84769,0.56709,145.84769,0.5669,145.84769,0.56725,145.84769,0.5718,145.84769,0.56945,145.84769,0.5729,145.84769,0.56588,145.84769,0.56923,145.84769,0.48333,145.84769,0.60327,145.84769,0.48679,145.84769,0.48137,145.84769,0.48161,145.84769,0.48777,145.84769,0.47642,145.84769,0.47788,145.84769,0.48139,145.84769,0.47375,145.84769,0.47912,145.84769,0.50444,145.84769,0.48532,145.84769,0.48066,145.84769,0.48938,145.84769,0.56753,145.84769,0.56415,145.84769,0.56381,145.84769,0.48602,145.84769,0.572,145.84769,0.56627,145.84769,0.55818,145.84769,0.56534,145.84769,0.56554,145.84769,0.57528,145.84769,0.56766,145.84769,0.49492,145.84769,0.48904,145.84769,0.54901,145.84769,0.54851,145.84769,0.55734,145.84769,0.55349,145.84769,0.55286,145.84769,0.55655,145.84769,0.55352,145.84769,0.55898,145.84769,0.55675,145.84769,0.55999,145.84769,0.60987,145.84769,0.48053,145.84769,0.47435,145.84769,0.48093,145.84769,0.49103,145.84769,0.48797,145.84769,0.48126,145.84769,0.48693,145.84769,0.46858,145.84769,0.46466,145.84769,0.47829,145.84769,0.47442,145.84769,0.5625,145.84769,0.55892,145.84769,0.55676,145.84769,0.47939,145.84769,0.57021,145.84769,0.55919,145.84769,0.56076,145.84769,0.55604,145.84769,0.56289,145.84769,0.56227,145.84769,0.56202,145.84769,0.53983,145.84769,0.5452,145.84769,0.55255,145.84769,0.54676,145.84769,0.54849,145.84769,0.54822,145.84769,0.54485,145.84769,0.54952,145.84769,0.54751,145.84769,0.54937,145.84769,0.60849,145.84769,0.49438,145.84769,0.50129,145.84769,0.48707,145.84769,0.49809,145.84769,0.48942,145.84769,0.48581,145.84769,0.48562,145.84769,0.48396,145.84769,0.49106,145.84769,0.49694,145.84769,0.49445,145.84769,0.58186,145.84769,0.56745,145.84769,0.5765,145.84769,0.49772,145.84769,0.57645,145.84769,0.57739,145.84769,0.57251,145.84769,0.57785,145.84769,0.57894,145.84769,0.58348,145.84769,0.57273,145.84769,0.56922,145.84769,0.57524,145.84769,0.57835,145.84769,0.58066,145.84769,0.57882,145.84769,0.57622,145.84769,0.58366,145.84769,0.58219,145.84769,0.57564,145.84769,0.57541
